"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.460107388E1,-2.349638706E0,7.824118334E-1,-2.115467659E0,3.257019150E0
1.461101588E1,-2.795233961E0,1.880573897E0,-2.402740926E0,4.138001333E0
1.462095688E1,-3.329858921E0,2.670013499E0,-2.129885870E0,4.770046786E0
1.463089888E1,-2.999854349E0,3.214514991E0,-1.129876192E0,4.539697451E0
1.464084088E1,-1.963941743E0,3.276859174E0,2.016048329E-1,3.825639518E0
1.465078188E1,-1.501851201E0,2.874977703E0,1.186007123E0,3.453645425E0
1.466072388E1,-1.802330842E0,2.430045522E0,1.392925467E0,3.330729509E0
1.467066588E1,-2.139747053E0,2.026765983E0,9.811160088E-1,3.106265671E0
1.468060688E1,-1.361186488E0,2.097176399E0,9.743041487E-1,2.683327427E0
1.469054888E1,-3.698594865E-1,2.387215837E0,1.358950805E0,2.771703950E0
1.470048988E1,2.366535551E-1,2.636269217E0,1.528091312E0,3.056302234E0
1.471043188E1,5.599192113E-1,3.038447726E0,1.738404111E0,3.545098442E0
1.472037388E1,2.717026428E-1,3.001305628E0,2.019255819E0,3.627540745E0
1.473031488E1,3.000405888E-1,2.316000259E0,1.906084714E0,3.014471843E0
1.474025688E1,5.628944939E-1,1.710939154E0,2.065103837E0,2.740222045E0
1.475019888E1,8.649703523E-1,1.227957387E0,2.594739368E0,2.998120318E0
1.476013988E1,1.217649623E0,6.599167585E-1,3.323871372E0,3.600872343E0
1.477008188E1,1.888153058E0,1.362980121E-1,3.840998540E0,4.282168715E0
1.478002287E1,2.205052558E0,-4.425745833E-1,3.153533210E0,3.873357813E0
1.478996488E1,2.213992658E0,-6.620796436E-1,1.652033719E0,2.840656324E0
1.479990688E1,1.894476529E0,-7.532044065E-1,3.618417844E-2,2.039035922E0
1.480984788E1,1.382491111E0,-1.401974033E0,-1.196776598E0,2.304145630E0
1.481978988E1,1.342268114E0,-2.025975439E0,-2.117900101E0,3.223625445E0
1.482973188E1,1.139572045E0,-1.739507480E0,-2.504330889E0,3.255178017E0
1.483967288E1,3.400390704E-2,-8.426270449E-1,-1.655570846E0,1.857980470E0
1.484961488E1,-1.942946146E0,-2.677223700E-1,-1.932697731E0,2.753549621E0
1.485955588E1,-3.610158652E0,-2.385816014E-1,-1.753133101E0,4.020403256E0
1.486949788E1,-4.375801840E0,-1.130863202E-1,-4.496426976E-1,4.400296447E0
1.487943988E1,-4.828714593E0,1.243118048E-1,1.338797207E0,5.012416185E0
1.488938088E1,-4.421532622E0,2.816790891E-1,2.736343728E0,5.207386181E0
1.489932288E1,-2.954105441E0,3.610474402E-1,2.352906715E0,3.793845571E0
1.490926488E1,-1.389866496E0,4.625130039E-1,8.479215525E-1,1.692518276E0
1.491920588E1,3.865594268E-2,5.381707120E-1,-1.433778208E-1,5.582823628E-1
1.492914788E1,1.145788804E0,5.945846486E-1,-6.227730520E-1,1.433251256E0
1.493908888E1,1.658933141E0,5.782019198E-1,-1.299044327E0,2.184923978E0
1.494903088E1,1.570815016E0,4.561588347E-1,-1.583067564E0,2.276322387E0
1.495897287E1,8.230768794E-1,3.755894655E-1,-1.493025706E0,1.745751630E0
1.496891388E1,-4.361467391E-2,3.346993017E-1,-8.808064395E-1,9.432634024E-1
1.497885588E1,-6.257687268E-1,1.503436089E-1,3.556703407E-1,7.353170006E-1
1.498879788E1,-9.408965206E-1,-2.556344211E-1,1.280095255E0,1.609123700E0
1.499873888E1,-7.698683864E-1,-6.614943373E-1,1.752313613E0,2.025061750E0
1.500868088E1,-1.795357965E-1,-6.190651864E-1,1.326042529E0,1.474402793E0
1.501862288E1,3.721709274E-1,-2.429272521E-1,7.325068711E-1,8.567912028E-1
1.502856388E1,9.492673945E-1,1.756702387E-1,4.579192851E-1,1.068484296E0
1.503850588E1,9.474596547E-1,6.720427144E-1,8.883996338E-2,1.164995170E0
1.504844688E1,9.288823197E-1,1.111068038E0,-4.508592108E-1,1.516762531E0
1.505838888E1,1.055462990E0,1.637607468E0,-1.185741952E0,2.280733286E0
1.506833088E1,1.024477498E0,2.305065966E0,-9.535089648E-1,2.696676213E0
1.507827188E1,2.929327134E-1,2.787574108E0,-2.573711903E-1,2.814714713E0
1.508821388E1,-7.936028194E-1,2.811510270E0,-4.833407861E-1,2.961083206E0
1.509815588E1,-1.357836033E0,2.383123956E0,1.942684776E-1,2.749679749E0
1.510809688E1,-1.250591082E0,1.816077354E0,1.615688011E0,2.733598866E0
1.511803888E1,-7.596743506E-1,1.283232286E0,2.726581802E0,3.107738493E0
1.512797988E1,-1.371961445E-1,8.115151799E-1,2.793941141E0,2.912642575E0
1.513792188E1,1.781069197E-2,2.016453248E-1,1.655128358E0,1.667461525E0
1.514786387E1,-3.062325709E-2,-3.260623795E-1,2.838451901E-1,4.333849918E-1
1.515780488E1,3.027922153E-2,-4.278711748E-1,-4.414162499E-1,6.154988864E-1
1.516774687E1,5.749698713E-1,-1.861712533E-1,-8.045394516E-1,1.006247394E0
1.517768888E1,1.183330268E0,4.520634449E-1,-1.068281037E0,1.657062538E0
1.518762987E1,1.419182974E0,1.111746315E0,-1.096682133E0,2.110159208E0
1.519757188E1,1.553578302E0,1.348683679E0,-6.818774387E-1,2.167373998E0
1.520751288E1,1.508404468E0,1.074919966E0,-5.966545630E-1,1.945953144E0
1.521745488E1,1.089703262E0,6.663217986E-1,-7.696061388E-1,1.491218142E0
1.522739688E1,1.798391573E-1,1.676624769E-1,-4.037993574E-1,4.727650047E-1
1.523733788E1,-8.445732906E-1,-6.754984188E-1,2.417952311E-1,1.108181885E0
1.524727988E1,-1.868497058E0,-1.491962682E0,-2.727626699E-1,2.406581262E0
1.525722188E1,-2.577530428E0,-1.826325769E0,-7.206982729E-1,3.240144274E0
1.526716288E1,-2.564807471E0,-1.967625489E0,-3.858425581E-1,3.255558617E0
1.527710488E1,-2.192020430E0,-1.746793696E0,-2.157078785E-1,2.811186879E0
1.528704588E1,-2.025685417E0,-1.239492774E0,-2.328074759E-1,2.386198455E0
1.529698788E1,-1.753992349E0,-4.213304794E-1,-2.901771399E-1,1.827077258E0
1.530692988E1,-1.420510145E0,9.199418539E-1,4.225081086E-2,1.692904964E0
1.531687088E1,-1.013287682E0,2.050112160E0,9.317798343E-1,2.469397792E0
1.532681288E1,-2.038596654E-1,2.491458828E0,1.781818517E0,3.069821344E0
1.533675488E1,3.438558953E-1,2.400834002E0,3.651168099E0,4.383294340E0
1.534669588E1,3.968182205E-1,1.707533151E0,4.367243271E0,4.705948146E0
1.535663788E1,4.603470491E-1,4.242026317E-1,3.996326315E0,4.045057638E0
1.536657888E1,8.591420670E-1,-1.668091342E0,4.099721460E0,4.508699355E0
1.537652088E1,1.950871608E0,-4.223088355E0,3.677604530E0,5.930021110E0
1.538646288E1,3.496372420E0,-6.759366676E0,2.336109126E0,7.960594438E0
1.539640387E1,4.742959621E0,-9.254042643E0,1.800261513E0,1.055338395E1
1.540634588E1,5.127665480E0,-1.150103348E1,3.962950408E-1,1.259856238E1
1.541628788E1,4.286851072E0,-1.223225586E1,-9.650630629E-1,1.299755832E1
1.542622888E1,2.723978037E0,-1.179093609E1,-8.605171859E-1,1.213205342E1
1.543617088E1,1.428575064E0,-1.185875678E1,-2.864925170E-1,1.194792940E1
1.544611188E1,1.552164591E-1,-1.215652156E1,-1.257565641E0,1.222238028E1
1.545605388E1,-1.001651138E0,-1.214719525E1,-2.749841733E0,1.249477038E1
1.546599588E1,-1.860919651E0,-1.223582032E1,-2.067905822E0,1.254808971E1
1.547593688E1,-2.739561743E0,-1.298751498E1,-3.324387681E-1,1.327747188E1
1.548587888E1,-3.563724158E0,-1.382679859E1,6.123758255E-1,1.429179811E1
1.549582088E1,-4.818114176E0,-1.335962243E1,1.180699605E0,1.425088724E1
1.550576188E1,-6.007717044E0,-1.159697225E1,1.665122126E0,1.316643692E1
1.551570388E1,-6.097926133E0,-8.560229575E0,1.959086215E0,1.069112961E1
1.552564488E1,-4.900651426E0,-3.776041821E0,1.383293933E0,6.339430443E0
1.553558725E1,-3.475685556E0,1.159932634E0,2.654308462E-1,3.673729350E0
1.554552925E1,-2.057116540E0,4.890507091E0,-4.919730306E-1,5.328304189E0
1.555547025E1,-1.190726703E0,6.673193920E0,-8.047750944E-1,6.826200270E0
1.556541225E1,-6.208135039E-1,7.646386367E0,-7.509210688E-1,7.708210968E0
1.557535425E1,-7.782859650E-2,8.595446770E0,-1.770836569E-1,8.597622991E0
1.558529525E1,8.520242514E-1,9.785162782E0,1.478535721E0,9.932845709E0
1.559523725E1,1.934118458E0,1.093287824E1,3.420123559E0,1.161748192E1
1.560517825E1,2.069079651E0,1.176294898E1,3.383265050E0,1.241348225E1
1.561512025E1,1.768640501E0,1.213352095E1,2.885327860E0,1.259664783E1
1.562506225E1,1.611261669E0,1.214391145E1,3.039285632E0,1.262172756E1
1.563500325E1,1.638377547E0,1.218429232E1,2.756918326E0,1.259928010E1
1.564494525E1,1.849727934E0,1.227716482E1,2.054440269E0,1.258455379E1
1.565488725E1,2.137076045E0,1.227203330E1,1.600921453E0,1.255917373E1
1.566482825E1,2.629969719E0,1.244880165E1,1.477112508E0,1.280903058E1
1.567477025E1,3.006149461E0,1.258714326E1,9.995445322E-1,1.297968410E1
1.568471125E1,2.584223735E0,1.256954665E1,1.274084902E-1,1.283308023E1
1.569465325E1,1.579573999E0,1.225682352E1,-6.608465389E-1,1.237584321E1
1.570459525E1,7.134545960E-1,1.195314721E1,-1.070418268E0,1.202216873E1
1.571453625E1,1.286584787E-1,1.172583085E1,-1.383130065E0,1.180782414E1
1.572447825E1,-2.001522383E-1,1.149339234E1,-1.708147693E0,1.162135521E1
1.573442025E1,-2.976462270E-1,1.134674534E1,-2.060601481E0,1.153617361E1
1.574436125E1,-3.674501413E-1,1.126619059E1,-2.132816933E0,1.147218279E1
1.575430325E1,-4.886627756E-1,1.116283988E1,-2.171300967E0,1.138254512E1
1.576424425E1,-6.737708589E-1,1.076622207E1,-2.202093574E0,1.100975572E1
1.577418625E1,-8.985670647E-1,9.819312276E0,-2.236692719E0,1.011084124E1
1.578412825E1,-8.933677205E-1,9.189052010E0,-2.327022407E0,9.521124724E0
1.579406925E1,-1.026621380E0,8.759178164E0,-1.469718120E0,8.940761988E0
1.580401125E1,-1.449131243E0,8.303758417E0,-9.509970009E-1,8.482734259E0
1.581395325E1,-9.069776997E-1,8.415509233E0,-3.706279276E0,9.240125014E0
1.582389425E1,-2.193793817E-1,8.584216023E0,-3.892525958E0,9.428077767E0
1.583383625E1,4.262745560E-1,8.380412491E0,-1.486557077E0,8.521905624E0
1.584377725E1,1.909096907E0,5.770741088E0,9.155966710E0,1.098989673E1
1.585371925E1,1.311048368E0,5.083203253E0,5.627129379E-1,5.279625837E0
1.586366125E1,3.740611203E0,1.510691314E0,-4.673760163E0,6.174009594E0
1.587360225E1,1.031815929E1,-1.133702376E1,-4.424678716E0,1.595525934E1
1.588354425E1,1.802675653E1,-2.822745227E1,-4.574849540E0,3.380358355E1
1.589348625E1,2.445245944E1,-4.098910335E1,3.861391582E0,4.788465005E1
1.590342725E1,1.672990841E1,-4.803857670E1,2.794421315E1,5.803855387E1
1.591336925E1,-1.198472685E1,-4.345681078E1,2.846872944E1,5.331600733E1
1.592331025E1,-2.296284149E1,-2.667209993E1,-3.358162369E0,3.535491845E1
1.593325225E1,-1.115882167E1,-1.234678411E1,-1.705303725E1,2.382789244E1
1.594319425E1,-2.963592841E0,-4.250947414E0,-1.547962870E1,1.632398055E1
1.595313525E1,-8.384404385E-1,3.584167778E-2,-9.622511369E0,9.659036807E0
1.596307725E1,-3.943365160E-1,3.977086637E0,-9.540901780E-1,4.108893704E0
1.597301925E1,1.801424816E0,6.556464200E0,1.484562446E0,6.959617793E0
1.598296025E1,3.604541232E0,5.884023290E0,-1.012492168E-1,6.901065061E0
1.599290225E1,4.553214842E0,3.372886242E0,-1.365682704E0,5.828654755E0
1.600284325E1,4.121271374E0,7.244010222E-1,-1.031409372E0,4.309691389E0
1.601278525E1,3.009053189E0,-8.796410894E-1,1.105099200E0,3.324065851E0
1.602272725E1,1.806356066E0,-1.580922806E0,2.495995098E0,3.462980029E0
1.603266825E1,2.087403363E-1,-1.824989680E0,2.516507131E0,3.115600745E0
1.604261025E1,-1.135782757E0,-8.766753817E-1,1.633673462E0,2.174270262E0
1.605255225E1,-1.960358862E0,4.200411683E-1,2.743203682E-1,2.023534807E0
1.606249325E1,-2.358988988E0,1.337178698E0,-9.893430412E-1,2.886464199E0
1.607243525E1,-2.117984301E0,1.988032272E0,-1.619347783E0,3.325720532E0
1.608237625E1,-2.189672627E0,2.696240015E0,-1.362637036E0,3.731106555E0
1.609231825E1,-2.128161087E0,3.277689478E0,-1.677965243E-1,3.911581982E0
1.610226025E1,-1.258038096E0,3.566785176E0,1.015280705E0,3.916045359E0
1.611220125E1,-3.546836961E-1,3.213807478E0,1.651315535E0,3.630592517E0
1.612214325E1,-5.485805100E-1,2.762062706E0,2.102553499E0,3.514350891E0
1.613208525E1,-9.415886848E-1,2.479058053E0,2.632653299E0,3.736734066E0
1.614202625E1,-1.035327372E0,2.251388526E0,3.245774791E0,4.083589971E0
1.615196825E1,-1.277374253E0,1.982386200E0,3.583603522E0,4.289959701E0
1.616190925E1,-1.897394874E0,1.686800094E0,3.282040392E0,4.149360312E0
1.617185125E1,-1.838010260E0,1.523786153E0,2.619872455E0,3.544564520E0
1.618179325E1,-1.206102834E0,1.073585047E0,2.108663839E0,2.655886309E0
1.619173425E1,-7.060142333E-1,6.819040436E-1,1.603310479E0,1.879907900E0
1.620167625E1,-1.336620142E-1,3.656509531E-1,1.162472519E0,1.225931691E0
1.621161725E1,3.213404605E-1,-1.074554515E-1,7.287478423E-1,8.036664627E-1
1.622155925E1,4.716866275E-1,-5.456802911E-1,2.170829974E-1,7.532464951E-1
1.623150125E1,5.865543019E-1,-8.645283759E-1,3.269806847E-2,1.045238932E0
1.624144225E1,8.749855363E-1,-9.886875683E-1,-9.065815508E-2,1.323375116E0
1.625138425E1,1.206776433E0,-9.692332971E-1,-4.625989580E-1,1.615462887E0
1.626132625E1,1.396430580E0,-9.509168941E-1,-5.879666238E-1,1.788844894E0
1.627126725E1,1.497901699E0,-8.057229280E-1,-2.043550707E-1,1.713084917E0
1.628120925E1,9.191032901E-1,-6.813865650E-1,2.147908889E-1,1.164119253E0
1.629115025E1,3.918248445E-2,-8.747498935E-1,4.474248487E-1,9.833166522E-1
1.630109225E1,-5.653470355E-1,-1.036688531E0,3.791613834E-1,1.240203103E0
1.631103425E1,-1.059965200E0,-9.284717721E-1,9.241100416E-2,1.412135210E0
1.632097525E1,-1.234261709E0,-6.455483955E-1,-2.486551845E-1,1.414907805E0
1.633091725E1,-1.072254732E0,-1.833669287E-1,-3.828840132E-1,1.153236233E0
1.634085925E1,-7.335334229E-1,3.812688661E-1,-3.171203788E-1,8.854391935E-1
1.635080025E1,-2.975937483E-1,8.797130102E-1,-1.751282018E-1,9.450539172E-1
1.636074225E1,1.390455457E-1,1.133202088E0,-5.763410434E-2,1.143154550E0
1.637068325E1,4.181828501E-1,1.324203141E0,-5.251866773E-2,1.389657895E0
1.638062525E1,4.307156990E-1,1.451033342E0,-2.522605777E-2,1.513819714E0
1.639056725E1,1.876128843E-1,1.417115983E0,1.994988120E-1,1.443335054E0
1.640050825E1,-9.221519552E-2,1.225975766E0,4.911405332E-1,1.323910587E0
1.641045025E1,-3.097305214E-1,9.412830216E-1,6.262607700E-1,1.172241133E0
1.642039225E1,-4.800918538E-1,5.939502257E-1,6.973382078E-1,1.034188394E0
1.643033325E1,-6.355400088E-1,2.368613505E-1,8.093949795E-1,1.055999354E0
1.644027525E1,-8.051762134E-1,-5.199694991E-2,1.036968028E0,1.313893111E0
1.645021625E1,-1.035642757E0,-2.290763676E-1,1.395885327E0,1.753147954E0
1.646015825E1,-1.403430282E0,-3.178552276E-1,1.645166749E0,2.185685735E0
1.647010025E1,-1.934539604E0,-3.195579368E-1,2.009671501E0,2.807728673E0
1.648004125E1,-2.308254160E0,-4.198932338E-1,3.284250054E0,4.036167243E0
1.648998325E1,-2.404835837E0,-7.202717185E-1,3.985617725E0,4.710326464E0
1.649992525E1,-2.294081386E0,-9.495620942E-1,3.409973962E0,4.218103839E0
1.650986625E1,-1.562343863E0,-9.137765497E-1,1.830626396E0,2.574315235E0
1.651980825E1,-4.201674316E-1,-2.745302832E-1,4.540874586E-1,6.768330422E-1
1.652974925E1,1.019136944E0,8.232622361E-1,-4.589567274E-2,1.310918469E0
1.653969125E1,2.035834722E0,1.954738226E0,-4.348466107E-1,2.855646358E0
1.654963325E1,2.280286928E0,2.985277825E0,-1.424751277E0,4.017649607E0
1.655957425E1,2.597653036E0,3.741044481E0,-2.104216155E0,5.017064952E0
1.656951625E1,3.215268112E0,4.297391848E0,-1.951945303E0,5.711008335E0
1.657945825E1,3.705660933E0,4.405131474E0,-7.250883624E-1,5.801970302E0
1.658939925E1,3.381335761E0,3.891978074E0,-1.978931665E-2,5.155707175E0
1.659934125E1,2.722142596E0,2.982106295E0,9.314263701E-2,4.038773801E0
1.660928225E1,1.310713907E0,1.960070887E0,5.504235524E-1,2.421325033E0
1.661922425E1,-6.260847688E-1,6.566084039E-1,1.717663452E-1,9.233744696E-1
1.662916625E1,-1.737617953E0,-6.899270082E-1,-1.226057042E0,2.235739541E0
1.663910725E1,-2.094848330E0,-1.645553834E0,-1.491765338E0,3.053129669E0
1.664904925E1,-2.319750663E0,-2.180844793E0,-6.818090263E-1,3.256100535E0
1.665899025E1,-2.419932178E0,-2.179041511E0,4.435022441E-1,3.286485645E0
1.666893225E1,-1.819541829E0,-1.705677245E0,5.079394376E-1,2.545205258E0
1.667887425E1,-1.220569430E0,-7.595135522E-1,-4.595999211E-1,1.509265602E0
1.668881525E1,-6.910730624E-1,2.605291253E-1,-6.892206645E-1,1.010189352E0
1.669875725E1,-2.375852358E-1,1.115451111E0,1.949169338E-2,1.140639229E0
1.670869925E1,-2.560659456E-1,1.658694282E0,8.777348971E-1,1.894005026E0
1.671864025E1,-4.403868476E-1,1.787856937E0,5.040410990E-1,1.909039138E0
1.672858225E1,-9.359089918E-2,1.646148496E0,2.274248216E-1,1.664417669E0
1.673852325E1,3.750730102E-1,1.544556633E0,7.299395049E-1,1.749041633E0
1.674846525E1,3.576076694E-2,1.531105113E0,1.184809613E0,1.936320097E0
1.675840725E1,-1.313240781E-2,1.027307843E0,2.713667057E0,2.901641390E0
1.676834825E1,1.817497350E-2,-3.318604785E-1,2.967287404E0,2.985842636E0
1.677829025E1,-1.279245070E-1,-1.706520998E0,1.540442532E0,2.302507718E0
1.678823225E1,5.419971299E-1,-2.386359805E0,1.476775709E0,2.858205819E0
1.679817325E1,9.394556205E-1,-1.690377420E0,2.449008628E0,3.120512128E0
1.680811525E1,1.138130925E0,-7.195449096E-1,3.241323598E0,3.509881130E0
1.681805625E1,1.075989495E0,-6.653418052E-1,2.463929845E0,2.769726230E0
1.682799825E1,1.643637117E0,-1.610454753E0,1.858741855E0,2.958044754E0
1.683794025E1,2.455496698E0,-3.079609786E0,2.095992338E0,4.461686267E0
1.684788125E1,2.747798131E0,-4.324825814E0,3.048409335E0,5.962156688E0
1.685782325E1,2.757245478E0,-5.886038826E0,3.487082364E0,7.376150696E0
1.686776525E1,2.948067899E0,-8.209038202E0,2.776782195E0,9.153684061E0
1.687770625E1,3.268464034E0,-1.058857548E1,7.747356087E-1,1.110860041E1
1.688764825E1,3.014174765E0,-1.190484219E1,7.343331027E-1,1.230242912E1
1.689758925E1,2.282410929E0,-1.203998304E1,1.230336034E-1,1.225502870E1
1.690753125E1,8.962290555E-1,-1.159975670E1,-1.192617693E0,1.169529473E1
1.691747325E1,1.550943802E-2,-1.147248386E1,-1.971929332E0,1.164073158E1
1.692741425E1,-5.796295175E-1,-1.176437570E1,-2.823152661E0,1.211225400E1
1.693735625E1,-1.520213504E0,-1.280257223E1,-2.509752720E0,1.313452563E1
1.694729825E1,-2.870438510E0,-1.470188236E1,-1.188485758E0,1.502655185E1
1.695723925E1,-4.844908749E0,-1.783865160E1,3.388091634E-1,1.848798051E1
1.696718125E1,-8.218480285E0,-1.795114735E1,1.146093444E0,1.977626455E1
1.697712225E1,-9.067307718E0,-1.215755651E1,1.964740473E0,1.529321597E1
1.698706425E1,-6.265582763E0,-5.033267446E0,2.127915066E0,8.313803646E0
1.699700625E1,-3.312877437E0,3.727348548E-1,9.309047985E-1,3.461310725E0
1.700694725E1,-1.698990369E0,2.968882817E0,-2.706764565E-1,3.431340729E0
1.701688925E1,-1.052804334E0,4.542191378E0,-4.783771578E-1,4.687082695E0
1.702683025E1,-1.013137701E0,5.737342962E0,9.884150881E-1,5.909358396E0
1.703677225E1,-6.617881599E-1,7.430018338E0,2.425656018E0,7.843911217E0
1.704671425E1,-3.754115640E-1,8.825922961E0,3.613023788E0,9.544201949E0
1.705665525E1,2.654545274E-1,1.004560771E1,3.740920520E0,1.072283482E1
1.706659725E1,1.031878758E0,1.097661776E1,2.571021892E0,1.132082438E1
1.707653925E1,1.533583748E0,1.159371652E1,1.376172025E0,1.177539772E1
1.708648025E1,1.636158382E0,1.157473295E1,5.739725922E-1,1.170388404E1
1.709642225E1,1.528234130E0,1.115912105E1,2.337775290E-2,1.126330452E1
1.710636325E1,1.574361499E0,1.098012492E1,-4.642689228E-2,1.109251607E1
1.711630525E1,1.986144352E0,1.098091312E1,-5.635604918E-2,1.115922929E1
1.712624725E1,2.763186249E0,1.114656240E1,-1.106743437E-1,1.148448085E1
1.713618825E1,3.021097868E0,1.134670207E1,3.294270135E-1,1.174662515E1
1.714613025E1,2.883472538E0,1.208953702E1,2.266210048E0,1.263356748E1
1.715607225E1,2.706948021E0,1.299846681E1,3.090253472E0,1.363221822E1
1.716601325E1,2.234990448E0,1.356741142E1,2.213646357E0,1.392731364E1
1.717595525E1,1.517325711E0,1.376199273E1,8.457494581E-1,1.387119365E1
1.718589625E1,8.997345344E-1,1.383651198E1,-8.962403114E-1,1.389466922E1
1.719583825E1,4.897670954E-1,1.391582595E1,-2.422506123E0,1.413359896E1
1.720578025E1,3.226289675E-1,1.357488884E1,-3.160766800E0,1.394174104E1
1.721572125E1,1.002995120E0,1.246863306E1,-3.519647847E0,1.299464238E1
1.722566325E1,1.274551217E0,1.176616261E1,-3.743409095E0,1.241290357E1
1.723560425E1,1.214915319E0,1.139619641E1,-3.589220358E0,1.200965506E1
1.724554625E1,1.141345505E0,1.099230934E1,-3.364047591E0,1.155207126E1
1.725548825E1,8.828320612E-1,1.041168668E1,-3.086645740E0,1.089541160E1
1.726542925E1,7.038954216E-1,9.883850334E0,-2.766745157E0,1.028789798E1
1.727537125E1,5.933467931E-1,9.615228077E0,-2.707026374E0,1.000663096E1
1.728531325E1,3.087572524E-1,9.407516851E0,-2.517616932E0,9.743464443E0
1.729525425E1,1.060129434E-1,9.210725300E0,-2.266745653E0,9.486139106E0
1.730519625E1,-6.909356529E-1,8.716019865E0,1.237063841E0,8.830442872E0
1.731513725E1,-3.272957327E0,6.719354180E0,1.214592289E1,1.426132579E1
1.732507925E1,-6.005227885E-1,6.882441210E0,-9.135591795E-1,6.968731234E0
1.733502125E1,1.733048938E-1,7.604829621E0,-8.571269118E0,1.145993553E1
1.734496225E1,9.471995267E-1,6.256557001E0,-7.499573307E0,9.812506929E0
1.735490425E1,8.769559895E0,-3.370862521E0,-7.154622667E0,1.180917103E1
1.736484625E1,2.540071410E1,-2.554615072E1,9.337643209E0,3.721550314E1
1.737478725E1,3.227361090E1,-5.241204141E1,2.476305886E1,6.634619152E1
1.738472925E1,1.482929669E1,-6.334486118E1,2.895430328E1,7.120976869E1
1.739467025E1,-1.340242288E1,-4.705427981E1,3.699956097E0,4.906546507E1
1.740461225E1,-1.839982175E1,-2.067292449E1,-2.036874532E1,3.436290199E1
1.741455425E1,-1.027402685E1,-8.332290491E0,-1.550762400E1,2.038305901E1
1.742449525E1,-6.516781486E0,-3.696524366E0,-4.957262414E0,8.983717714E0
1.743443725E1,-5.477638879E0,9.804084957E-2,3.536821996E0,6.520985319E0
1.744437925E1,7.587803113E-1,2.935588771E0,-8.163169134E-1,3.140032213E0
1.745432025E1,2.922874001E0,4.374520131E0,-3.492033201E0,6.314579533E0
1.746426225E1,1.154344450E0,4.619439529E0,-1.698732799E0,5.055435273E0
1.747420325E1,3.703366193E-1,2.217468243E0,-7.263879061E-2,2.249353466E0
1.748414525E1,-6.083037514E-2,-1.726952339E0,1.465003802E0,2.265458200E0
1.749408725E1,-1.079379345E0,-4.254093216E0,2.589583293E0,5.095911154E0
1.750402825E1,-2.130545582E0,-4.461657677E0,2.708525307E0,5.637528097E0
1.751397025E1,-1.909737762E0,-2.963105768E0,1.373347527E0,3.783276033E0
1.752391125E1,-1.520033995E0,-1.163261454E0,-2.802836511E-1,1.934486878E0
1.753385325E1,-1.617621978E0,-1.095972866E-1,-1.867944788E0,2.473444998E0
1.754379517E1,-4.530767673E-1,2.543205518E-1,-2.516384339E0,2.569464466E0
1.755373617E1,1.135143363E-1,1.030630816E0,-1.858135207E0,2.127851458E0
1.756367817E1,9.300522745E-2,1.981727804E0,-5.423245740E-1,2.056699055E0
1.757362017E1,3.852114974E-1,2.461444486E0,6.719731325E-1,2.580434991E0
1.758356117E1,1.148764964E0,2.383548464E0,9.135733590E-1,2.799210693E0
1.759350317E1,1.087997921E0,2.134567004E0,7.799276438E-1,2.519603719E0
1.760344417E1,6.608305322E-1,1.866494971E0,9.309159082E-1,2.187945360E0
1.761338617E1,4.657171319E-1,1.525654923E0,1.093941251E0,1.934224096E0
1.762332817E1,1.596036250E-1,9.298511302E-1,9.311894117E-1,1.325598039E0
1.763326917E1,-2.839820150E-1,4.478645593E-1,6.148668855E-1,8.119665850E-1
1.764321117E1,-6.426703960E-1,5.085533953E-1,5.054689890E-1,9.628866457E-1
1.765315317E1,-9.790535496E-1,8.915542066E-1,5.965662700E-1,1.452345025E0
1.766309417E1,-1.290324228E0,1.369262955E0,8.485347793E-1,2.063935300E0
1.767303617E1,-1.517547905E0,1.753395787E0,1.005450366E0,2.527504474E0
1.768297717E1,-1.659948218E0,1.768079315E0,1.142012526E0,2.680620294E0
1.769291917E1,-1.638317759E0,1.343570289E0,1.281353576E0,2.476112515E0
1.770286117E1,-9.940140894E-1,8.622906464E-1,1.124687372E0,1.731049062E0
1.771280217E1,-1.926466061E-1,3.768758529E-1,8.311331731E-1,9.327006352E-1
1.772274417E1,4.355028145E-1,-1.716035002E-1,5.762045109E-1,7.423759837E-1
1.773268517E1,8.557663963E-1,-5.757665545E-1,3.589867352E-1,1.092114795E0
1.774262717E1,1.061665571E0,-6.212239784E-1,1.315797476E-1,1.237079725E0
1.775256917E1,1.233763672E0,-2.500579315E-1,7.210420892E-2,1.260912679E0
1.776251017E1,1.324772660E0,2.698051482E-1,1.760302810E-1,1.363379653E0
1.777245217E1,1.138781647E0,5.116436487E-1,1.712883353E-2,1.248557672E0
1.778239417E1,7.906697830E-1,4.095886856E-1,-3.251813503E-1,9.479791705E-1
1.779233517E1,4.212235484E-1,1.418142754E-1,-3.725595845E-1,5.799493172E-1
1.780227717E1,6.524016246E-2,-2.010155797E-1,-1.415922274E-1,2.543853395E-1
1.781221817E1,-1.333878529E-1,-4.802938020E-1,3.329521537E-2,4.995828529E-1
1.782216017E1,-2.458141686E-1,-4.297183102E-1,1.216549762E-1,5.097865876E-1
1.783210217E1,-3.700993685E-1,-3.866354406E-2,2.001402515E-1,4.225216356E-1
1.784204317E1,-4.676910058E-1,2.979542291E-1,2.351105480E-1,6.023193250E-1
