"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.227978458E0,-1.977611510E0,-6.937867552E-1,-7.749073707E-2,2.097210567E0
9.237919458E0,-1.950536124E-1,5.558363199E-2,4.391294769E-1,4.837046096E-1
9.247861458E0,7.895955764E-1,6.961285651E-1,5.842607316E-1,1.203917255E0
9.257802458E0,1.601599437E0,9.769633162E-1,5.435571671E-1,1.953210811E0
9.267744458E0,2.207199363E0,1.032486137E0,2.394961059E-1,2.448492401E0
9.277686458E0,2.199305037E0,9.045157295E-1,9.019695595E-2,2.379753526E0
9.287627458E0,1.704769611E0,6.617346579E-1,-1.314079126E-1,1.833412180E0
9.297569458E0,8.948637307E-1,4.984388816E-1,-2.200658083E-2,1.024551953E0
9.307510458E0,4.557553768E-2,5.604199523E-1,4.020580566E-1,6.912295808E-1
9.317452458E0,-4.908066572E-1,7.570963132E-1,6.564972337E-1,1.115829118E0
9.327393458E0,-7.274494681E-1,1.017789161E0,6.638086653E-1,1.416234249E0
9.337335458E0,-8.707995147E-1,1.151534863E0,7.047860987E-1,1.606563967E0
9.347276458E0,-8.848665999E-1,1.081866458E0,1.108905810E0,1.784123322E0
9.357218458E0,-6.692939383E-1,1.005117660E0,1.141067909E0,1.661400571E0
9.367160458E0,-5.575156403E-1,8.317488849E-1,1.055629344E0,1.454985638E0
9.377101458E0,-5.173894152E-1,4.456794548E-1,8.196743846E-1,1.066858979E0
9.387043458E0,-4.015826780E-1,4.097377896E-2,6.421306980E-1,7.584717075E-1
9.396984458E0,-2.577974524E-1,-5.702263176E-2,4.220146402E-1,4.978026351E-1
9.406926458E0,-1.978453656E-1,2.285460252E-1,2.209897049E-1,3.744496281E-1
9.416867458E0,-8.848299086E-3,5.162717199E-1,-2.022785783E-1,5.545551410E-1
9.426809458E0,-1.225985706E-2,4.403795385E-1,-3.876013275E-1,5.867872111E-1
9.436751458E0,-5.765354633E-4,1.078939927E-1,-4.476206939E-1,4.604408014E-1
9.446692458E0,1.414568643E-1,-2.032386911E-1,-7.039708507E-1,7.462512772E-1
9.456634458E0,2.665716380E-1,-3.343274188E-1,-5.720775461E-1,7.142184399E-1
9.466575458E0,1.983334619E-1,-4.647624278E-1,-4.727064550E-1,6.919477357E-1
9.476517458E0,9.611068368E-2,-8.130190837E-1,-6.697681475E-1,1.057746031E0
9.486458458E0,-2.082156949E-1,-1.223176119E0,-3.064934298E-1,1.278065654E0
9.496400458E0,-5.542058238E-1,-1.225117979E0,-2.545351446E-1,1.368519747E0
9.506341458E0,-5.630617243E-1,-7.482167315E-1,8.090171032E-3,9.364465994E-1
9.516283458E0,-4.700164434E-1,-7.720897436E-2,4.180455136E-1,6.337497411E-1
9.526225458E0,-1.664751998E-1,3.769933820E-2,4.972975051E-1,5.257756564E-1
9.536166458E0,9.708599925E-2,-2.632416487E-2,2.995025718E-1,3.159437346E-1
9.546108458E0,3.687952933E-1,-5.991466463E-2,1.420382237E-1,3.997181412E-1
9.556049458E0,3.219652355E-1,-8.920863032E-2,-6.622322559E-2,3.405955199E-1
9.565991458E0,-4.617575437E-2,6.547712088E-3,2.348278351E-3,4.669675831E-2
9.575932458E0,-4.413308805E-1,7.559748173E-2,1.596863266E-1,4.753815817E-1
9.585874458E0,-6.295018816E-1,1.273494333E-1,-9.020263871E-2,6.485576406E-1
9.595816458E0,-5.671731940E-1,2.711733967E-1,1.071094790E-2,6.287568429E-1
9.605757458E0,-4.719296524E-1,4.534199989E-1,-6.800077915E-2,6.579752261E-1
9.615699458E0,-4.015709835E-1,5.376111335E-1,-2.185689211E-1,7.057317896E-1
9.625640458E0,-4.206530795E-1,6.097277677E-1,-1.340099967E-1,7.527786150E-1
9.635582458E0,-5.448631427E-1,7.394096553E-1,-1.964641070E-1,9.392553582E-1
9.645523458E0,-9.053577286E-1,1.059272232E0,-1.693610930E-1,1.403714165E0
9.655465458E0,-1.164484984E0,1.493712169E0,-3.672320402E-1,1.929264288E0
9.665406458E0,-1.097933437E0,1.982066942E0,-7.017231810E-1,2.372016572E0
9.675348458E0,-6.328479508E-1,2.450918913E0,-6.894744337E-1,2.623523402E0
9.685290458E0,-5.186079749E-1,2.812355193E0,-3.421960169E-1,2.880172578E0
9.695231458E0,-5.126932240E-1,2.924757974E0,-3.882779235E-1,2.994632413E0
9.705173458E0,-3.517465666E-1,2.767978334E0,-5.998260927E-1,2.853983365E0
9.715114458E0,-4.262707919E-1,2.331609986E0,-1.217168689E0,2.664509623E0
9.725056458E0,-5.428715810E-1,1.947426283E0,-8.566182625E-1,2.195671544E0
9.734997458E0,-1.139183497E0,1.644179154E0,-2.614874840E-1,2.017285264E0
9.744943750E0,-1.618648749E0,1.467391512E0,-5.955038309E-2,2.185590966E0
9.754885750E0,-1.710270525E0,1.295135463E0,5.275995308E-1,2.209244758E0
9.764826750E0,-1.625736159E0,1.173352579E0,7.690959692E-1,2.147389797E0
9.774768750E0,-1.451554621E0,1.384165168E0,6.296305203E-1,2.102227063E0
9.784709750E0,-9.820208654E-1,1.555748203E0,6.392334026E-1,1.947649043E0
9.794651750E0,-6.620755506E-1,1.573581626E0,8.192428601E-1,1.893584441E0
9.804592750E0,-6.598992169E-1,1.489414465E0,7.687112224E-1,1.801316011E0
9.814534750E0,-6.922729111E-1,1.431996562E0,9.028278211E-2,1.593112337E0
9.824475750E0,-4.408894157E-1,1.432912821E0,6.171268344E-2,1.500476952E0
9.834417750E0,-8.491601390E-1,1.328386824E0,6.894463670E-1,1.720761689E0
9.844359750E0,-1.544330345E0,8.561294353E-1,4.852814770E-1,1.831232355E0
9.854300750E0,-1.467659315E0,-1.933832091E-1,8.863969624E-1,1.725433425E0
9.864242750E0,-1.284280107E0,-1.473352749E0,1.846476443E0,2.688795078E0
9.874183750E0,-1.180585292E0,-2.434875907E0,2.480147974E0,3.670631593E0
9.884125750E0,-4.600317380E-1,-2.921071889E0,2.207900444E0,3.690408453E0
9.894066750E0,1.251117039E-1,-3.050056204E0,2.242055200E0,3.787519941E0
9.904008750E0,3.672139138E-2,-3.401006672E0,2.866774060E0,4.448211815E0
9.913949750E0,-3.979255369E-1,-4.182514526E0,3.390660024E0,5.398920993E0
9.923891750E0,-9.050747234E-1,-5.057467902E0,4.255760257E0,6.671479387E0
9.933833750E0,-1.041856593E0,-5.838465294E0,4.133735883E0,7.229171080E0
9.943774750E0,-9.443721056E-1,-6.142850876E0,3.421899358E0,7.094776302E0
9.953716750E0,-7.520770633E-1,-6.699742618E0,3.676342117E0,7.679040462E0
9.963657750E0,1.507347876E-1,-8.178762488E0,4.496884228E0,9.334711810E0
9.973599750E0,1.653522712E0,-1.030869850E1,4.749820744E0,1.147014382E1
9.983540750E0,2.689570973E0,-1.175954590E1,4.870939969E0,1.300948761E1
9.993482750E0,3.133781023E0,-1.174054596E1,4.427549114E0,1.293306592E1
1.000342475E1,3.150920674E0,-1.127167995E1,3.836037762E0,1.231642220E1
1.001336575E1,2.824340816E0,-1.135843626E1,4.184064330E0,1.242969709E1
1.002330775E1,2.446613608E0,-1.191548178E1,4.340042024E0,1.291513024E1
1.003324875E1,2.277917928E0,-1.281857489E1,3.325877552E0,1.343749358E1
1.004319075E1,2.173964959E0,-1.389176817E1,3.163338990E0,1.441228851E1
1.005313175E1,1.246131556E0,-1.523265868E1,3.622955868E0,1.570708577E1
1.006307375E1,3.215223089E-1,-1.616356231E1,4.129974954E0,1.668594667E1
1.007301475E1,-2.603817024E-1,-1.434815972E1,4.048829342E0,1.491075133E1
1.008295675E1,-1.643095373E0,-1.180322811E1,3.331648754E0,1.237399853E1
1.009289875E1,-2.817199319E0,-9.254069540E0,3.446058884E0,1.026887223E1
1.010283975E1,-2.943359721E0,-6.289294392E0,3.461902499E0,7.759082375E0
1.011278175E1,-3.217075487E0,-4.334711702E0,1.725334414E0,5.667104999E0
1.012272275E1,-3.366515408E0,-2.481184686E0,-4.048271517E-1,4.201617363E0
1.013266475E1,-3.332521451E0,-3.931205875E-1,-2.120055385E0,3.969241470E0
1.014260575E1,-2.852423238E0,1.850504006E0,-2.901473776E0,4.469813584E0
1.015254775E1,-2.012011411E0,4.440711197E0,-1.778928823E0,5.189671821E0
1.016248875E1,-1.638574598E0,6.949597651E0,-8.588823044E-1,7.191627983E0
1.017243075E1,-2.134160038E0,8.791823169E0,3.317008495E-1,9.053221480E0
1.018237275E1,-3.600322174E0,1.031684952E1,-6.013394252E-1,1.094355120E1
1.019231375E1,-4.051972805E0,1.126685483E1,-1.405015755E0,1.205547886E1
1.020225575E1,-3.715745041E0,1.188389746E1,-2.670218736E0,1.273435700E1
1.021219675E1,-3.163003945E0,1.236513501E1,-3.475835245E0,1.322809844E1
1.022213875E1,-2.202031886E0,1.275297848E1,-2.482357053E0,1.317761364E1
1.023207975E1,-1.593556007E0,1.326086413E1,-8.804316330E-1,1.338525674E1
1.024202175E1,-1.600401635E0,1.368797516E1,-1.155175742E-1,1.378170141E1
1.025196375E1,-1.467490915E0,1.365692411E1,4.286570406E-1,1.374222881E1
1.026190475E1,-8.412713680E-1,1.305066257E1,9.993312550E-1,1.311587565E1
1.027184675E1,-3.197766592E-1,1.249933211E1,9.940032721E-1,1.254287060E1
1.028178775E1,-1.238029143E-2,1.187781870E1,6.607166576E-1,1.189618749E1
1.029172975E1,1.673645613E-1,1.162337594E1,5.036674619E-1,1.163548710E1
1.030167075E1,3.341920558E-1,1.151744076E1,9.719639468E-1,1.156321063E1
1.031161275E1,8.930472931E-1,1.161543659E1,2.553926972E0,1.192637596E1
1.032155375E1,1.742872553E0,1.193851280E1,4.559167600E0,1.289774018E1
1.033149575E1,2.578610701E0,1.253613215E1,5.516478424E0,1.393683525E1
1.034143775E1,2.318661034E0,1.241267638E1,2.877544631E0,1.295109984E1
1.035137875E1,1.862634932E0,1.196783541E1,3.690505242E-1,1.211753654E1
1.036132075E1,1.582419401E0,1.176090713E1,-1.877139681E0,1.201443470E1
1.037126175E1,1.455505292E0,1.153014793E1,-4.122836673E0,1.233128498E1
1.038120375E1,1.746376204E0,1.079492605E1,-6.063961412E0,1.250407479E1
1.039114475E1,2.273158587E0,9.572421196E0,-7.045022457E0,1.210086108E1
1.040108675E1,2.106758232E0,7.791616001E0,-7.296434603E0,1.088051782E1
1.041102775E1,1.335700814E0,6.915988441E0,-5.425532001E0,8.891084876E0
1.042096975E1,4.683654821E-1,7.195465468E0,-2.316902046E0,7.573778754E0
1.043091175E1,1.946859688E-2,7.523573788E0,-3.518275505E-1,7.531820776E0
1.044085275E1,-5.700406685E-1,7.447408542E0,1.795316669E0,7.681926991E0
1.045079475E1,-1.293095369E0,7.099220299E0,4.631122266E0,8.574282356E0
1.046073575E1,-2.119972062E0,6.538864081E0,7.245797716E0,9.987622818E0
1.047067775E1,-2.491968706E0,6.151701806E0,7.601018990E0,1.009102734E1
1.048061875E1,-1.431737238E0,6.089038950E0,4.502672387E0,7.707160663E0
1.049056075E1,-2.083839485E-1,6.615530434E0,-3.510320953E0,7.492063800E0
1.050050275E1,3.708459118E-1,6.906962678E0,-7.815852125E0,1.043701129E1
1.051044375E1,6.635423246E-1,7.302367773E0,-7.943951172E0,1.081069950E1
1.052038575E1,3.753663942E-1,7.033203480E0,-8.063523808E0,1.070641244E1
1.053032675E1,1.097913557E0,2.834344817E0,-1.086970025E1,1.128668721E1
1.054026875E1,5.538053480E0,-1.760767021E1,-7.402440530E0,1.988708657E1
1.055020975E1,3.310313726E0,-5.927146155E1,-1.942002406E0,5.939558657E1
1.056015175E1,-1.317954573E1,-7.008777672E1,-8.369276469E0,7.180558237E1
1.057009275E1,-2.628534169E1,-4.489483758E1,-8.013140105E0,5.263721159E1
1.058003475E1,-1.807634910E1,-1.075033519E1,4.893977998E0,2.159340464E1
1.058997675E1,-8.588517820E0,2.060542424E0,1.382540344E1,1.640579939E1
1.059991775E1,-4.073099965E0,8.107933411E0,1.272852309E1,1.563150753E1
1.060985975E1,2.169804080E0,8.885987315E0,4.674050769E-1,9.159000372E0
1.061980075E1,5.361375182E0,7.918051515E0,-7.900506944E0,1.240394669E1
1.062974275E1,5.545866530E0,6.544424783E0,-9.376682729E0,1.270859199E1
1.063968375E1,3.271287070E0,4.124714799E0,-5.736302158E0,7.785868847E0
1.064962575E1,8.022227848E-1,1.306262130E0,-6.306806803E-1,1.657600756E0
1.065956675E1,-1.492389236E0,-3.196521354E0,1.467983543E0,3.820988103E0
1.066950875E1,-2.073020090E0,-7.161099628E0,-5.422507529E-1,7.474810770E0
1.067945075E1,-1.539735311E0,-5.845983644E0,-1.833235570E0,6.317203673E0
1.068939175E1,-6.064208749E-1,-3.563063423E0,-2.547292721E-1,3.623265687E0
1.069933375E1,6.605997133E-1,-2.522519823E0,8.355973761E-1,2.738196708E0
1.070927475E1,2.036960603E0,-1.933244446E0,1.035455938E0,2.993127392E0
1.071921675E1,3.080428396E0,-1.614834902E0,2.750670576E-1,3.488895635E0
1.072915775E1,3.285102871E0,-1.123823154E0,-4.756357639E-1,3.504441287E0
1.073909975E1,2.369899308E0,-6.986855525E-1,-9.674814713E-1,2.653413769E0
1.074903838E1,9.680594686E-1,-1.095072979E0,-5.446622908E-2,1.462631374E0
1.075897938E1,-9.825760585E-1,-2.265368049E0,1.430573788E0,2.853750072E0
1.076892138E1,-2.715663881E0,-3.077838079E0,2.275788811E0,4.693307178E0
1.077886238E1,-2.804904378E0,-3.131313790E0,2.336970713E0,4.809786558E0
1.078880438E1,-2.205315975E0,-2.808111284E0,2.070031285E0,4.127219046E0
1.079874538E1,-1.762215435E0,-2.372838703E0,1.672038213E0,3.395803077E0
1.080868738E1,-8.036132526E-1,-1.876677312E0,1.196104534E0,2.366089189E0
1.081862838E1,2.032340133E-1,-1.413870193E0,7.539445178E-1,1.615167274E0
1.082857038E1,1.208825297E0,-8.671268785E-1,4.119923298E-1,1.543666189E0
1.083851238E1,2.062639528E0,-3.122407311E-1,9.006115437E-2,2.088082160E0
1.084845338E1,2.411036809E0,1.615000963E-1,-2.155692995E-1,2.426036046E0
1.085839538E1,2.448453434E0,6.172016788E-1,-6.092575054E-1,2.597509738E0
1.086833638E1,2.106272913E0,8.234645498E-1,-9.825662644E-1,2.465748550E0
1.087827838E1,1.439733305E0,7.115617061E-1,-1.174530793E0,1.989641836E0
1.088821938E1,7.093191527E-1,3.992630875E-1,-1.106576938E0,1.373702003E0
1.089816138E1,-1.074776709E-2,1.899175644E-2,-8.063088191E-1,8.066040621E-1
1.090810337E1,-7.726186243E-1,-2.070803118E-1,-5.338886498E-1,9.616958378E-1
1.091804438E1,-1.504860324E0,-3.764326340E-1,-1.831910737E-1,1.562006752E0
1.092798637E1,-2.222807043E0,-4.858615208E-1,1.538870215E-1,2.280485428E0
1.093792738E1,-2.826429149E0,-6.401443988E-1,3.272908795E-1,2.916437193E0
1.094786937E1,-3.128571738E0,-7.039065313E-1,5.514709349E-1,3.253853979E0
1.095781038E1,-3.056709458E0,-4.410905600E-1,7.442774624E-1,3.176788084E0
1.096775237E1,-2.418890643E0,-4.426868498E-2,6.203830757E-1,2.497572185E0
1.097769338E1,-1.550192910E0,4.330722731E-1,2.305731817E-1,1.625980825E0
1.098763538E1,-8.132772383E-1,9.281256169E-1,-1.261221027E-1,1.240461129E0
1.099757738E1,-1.603098956E-1,1.337701439E0,-2.925945251E-1,1.378679063E0
1.100751838E1,4.212465718E-1,1.711927918E0,-2.843840110E-1,1.785782780E0
1.101746038E1,9.498211259E-1,1.933178372E0,-1.545408864E-1,2.159449392E0
1.102740138E1,1.514058725E0,1.952462490E0,7.043336704E-2,2.471729042E0
1.103734338E1,2.008788133E0,1.963212011E0,2.145805353E-1,2.816997687E0
1.104728438E1,1.993854929E0,1.912209672E0,3.169356067E-1,2.780728590E0
1.105722638E1,1.753615350E0,2.057525260E0,3.462908220E-1,2.725526431E0
1.106716838E1,1.340073654E0,2.208630762E0,3.080626763E-1,2.601682120E0
1.107710938E1,8.495568725E-1,2.130035997E0,2.743232918E-1,2.309556991E0
1.108705138E1,4.268582909E-1,1.886410587E0,3.273913785E-1,1.961616175E0
1.109699238E1,1.302809349E-1,1.596606792E0,3.864378047E-1,1.647865452E0
1.110693438E1,-4.425552875E-2,1.291074572E0,4.145664203E-1,1.356723044E0
1.111687538E1,-1.860969937E-1,1.017326646E0,3.772529984E-1,1.100865759E0
1.112681738E1,-2.328830512E-1,7.727007776E-1,3.497499617E-1,8.795601418E-1
1.113675838E1,-1.921677192E-1,4.891692907E-1,2.869235299E-1,5.987822135E-1
1.114670038E1,-1.445298685E-1,2.142472440E-1,2.058277651E-1,3.303873989E-1
1.115664238E1,-1.330456446E-1,-2.305615604E-2,1.328159221E-1,1.894011591E-1
1.116658338E1,-3.012296931E-1,-1.679156613E-1,8.714814462E-2,3.557102704E-1
1.117652538E1,-5.281554548E-1,-2.303446287E-1,3.813780628E-2,5.774611023E-1
1.118646638E1,-6.670420294E-1,-2.066207206E-1,3.578956448E-2,6.992267758E-1
1.119640838E1,-7.873370893E-1,-1.113058430E-1,-2.035306133E-2,7.954262568E-1
1.120634938E1,-8.583183405E-1,-2.265035927E-2,-2.412175262E-1,8.918572236E-1
1.121629138E1,-8.542628579E-1,2.759184122E-2,-4.401550785E-1,9.613858919E-1
1.122623338E1,-7.844283919E-1,2.995762467E-2,-5.321154086E-1,9.483523445E-1
1.123617438E1,-6.206698085E-1,7.662015975E-2,-5.236006931E-1,8.156343212E-1
1.124611637E1,-4.424915528E-1,1.289685273E-1,-4.337160516E-1,6.328832979E-1
1.125605738E1,-2.634593113E-1,1.704890209E-1,-2.459006343E-1,3.986783627E-1
1.126599937E1,-6.139664143E-2,2.059447825E-1,-4.572054863E-2,2.197115600E-1
1.127594038E1,1.309733914E-1,1.606417251E-1,8.477753721E-2,2.239353119E-1
1.128588237E1,3.333395317E-1,2.151401138E-1,1.433626181E-1,4.218451757E-1
1.129582338E1,3.958117685E-1,1.196042114E-1,2.936688048E-1,5.071621933E-1
1.130576538E1,4.134914097E-1,2.642239809E-2,5.345261425E-1,6.763072423E-1
1.131570738E1,3.257741117E-1,-4.586322069E-2,7.463549781E-1,8.156457320E-1
1.132564838E1,1.250074773E-1,-1.270675975E-1,8.628255936E-1,8.810454294E-1
1.133559038E1,-1.745794407E-1,-8.850754917E-2,8.027040106E-1,8.262235146E-1
1.134553138E1,-5.132381845E-1,9.767890692E-2,5.421421409E-1,7.529094924E-1
1.135547338E1,-7.365165992E-1,2.797307968E-1,2.513986250E-1,8.269868731E-1
1.136541438E1,-7.967739107E-1,4.162550962E-1,1.000294145E-1,9.045014393E-1
1.137535638E1,-7.275899474E-1,5.480425662E-1,1.361612604E-1,9.210199101E-1
1.138529838E1,-6.163324901E-1,6.961437678E-1,2.747922385E-1,9.695321852E-1
1.139523938E1,-5.286039363E-1,8.746785575E-1,2.942937990E-1,1.063528815E0
1.140518138E1,-4.209176660E-1,1.100980421E0,1.219922143E-1,1.184994376E0
1.141512238E1,-3.532941784E-1,1.310889616E0,-9.959803618E-2,1.361311181E0
1.142506438E1,-3.935576668E-1,1.493785844E0,-2.289863205E-1,1.561639689E0
1.143500538E1,-5.097811644E-1,1.667237064E0,-2.842776648E-1,1.766456921E0
1.144494738E1,-7.279666543E-1,1.828873401E0,-3.375854874E-1,1.997167326E0
1.145488838E1,-8.153025676E-1,1.876950377E0,-4.617921153E-1,2.097835302E0
1.146483038E1,-5.629056036E-1,1.840126367E0,-6.994569464E-1,2.047478397E0
1.147477238E1,-3.503240852E-1,1.913842800E0,-6.696168508E-1,2.057646217E0
1.148471338E1,-3.328648840E-1,1.832727301E0,-2.626406280E-1,1.881134894E0
1.149465538E1,-5.269599916E-1,1.640078502E0,5.312240736E-1,1.802704452E0
1.150459638E1,-7.830523959E-1,1.418094807E0,1.265222862E0,2.055469004E0
1.151453838E1,-9.587235117E-1,1.148110149E0,1.192450755E0,1.912915703E0
1.152447938E1,-1.119849386E0,9.322104818E-1,1.617185337E0,2.176779144E0
1.153442138E1,-9.459464684E-1,8.315722990E-1,2.958700476E0,3.215623690E0
1.154436338E1,4.916970420E-1,1.080923302E0,3.293365864E0,3.500917005E0
1.155430438E1,1.745989557E0,1.719084325E0,2.658518457E0,3.615446147E0
1.156424637E1,2.245569231E0,2.247604208E0,1.465176587E0,3.498720949E0
1.157418738E1,2.128702247E0,2.265418335E0,7.784500524E-2,3.109590541E0
1.158412937E1,1.913848062E0,1.799340284E0,-8.907905602E-1,2.773796619E0
1.159407038E1,1.693072110E0,1.255496603E0,-1.051553980E0,2.355531928E0
1.160401237E1,1.308684631E0,1.053650134E0,-5.687564007E-1,1.773786321E0
1.161395338E1,5.634482253E-1,9.265053535E-1,-2.923047955E-1,1.123088672E0
1.162389537E1,-2.585843414E-1,6.806077158E-1,-9.942250277E-1,1.232305210E0
1.163383738E1,-1.021685745E0,4.108089995E-1,-1.338621206E0,1.733352973E0
1.164377838E1,-1.299238162E0,9.978156567E-2,-1.138200288E0,1.730166482E0
1.165372038E1,-1.161310823E0,-2.268409771E-1,-7.961125906E-1,1.426146876E0
1.166366138E1,-9.268801600E-1,-2.512256205E-1,-3.122565186E-1,1.009814476E0
1.167360338E1,-6.844940677E-1,-4.474406362E-2,-1.756901193E-1,7.080968705E-1
1.168354438E1,-6.298117840E-1,2.720615888E-1,-1.091037231E0,1.288814428E0
1.169348638E1,-7.709068519E-1,5.201688892E-1,-1.470562896E0,1.739950654E0
1.170342738E1,-8.100954759E-1,4.531557047E-1,-1.366801423E0,1.652195782E0
1.171336938E1,-7.376721552E-1,1.369277573E-1,-1.206653641E0,1.420887902E0
1.172331138E1,-5.152458259E-1,-3.886386967E-1,-7.947172987E-1,1.023764564E0
1.173325238E1,-3.712116551E-1,-1.057651969E0,-9.613239147E-1,1.476675133E0
1.174319438E1,-3.334453663E-1,-1.813175966E0,-6.583393259E-1,1.957601482E0
1.175313488E1,-7.418611005E-1,-2.382646823E0,-2.995762467E-1,2.513386103E0
1.176307688E1,-1.275610440E0,-2.814946679E0,-6.363723600E-1,3.155325115E0
1.177301788E1,-1.542924382E0,-3.118639365E0,-9.443007696E-1,3.605305963E0
1.178295988E1,-1.531844493E0,-3.034371632E0,-4.545945583E-1,3.429375303E0
1.179290188E1,-1.178958305E0,-2.554071983E0,-1.690089445E-1,2.818118238E0
1.180284288E1,-3.074863601E-1,-2.100884119E0,-3.949601215E-1,2.159688737E0
1.181278488E1,3.514392954E-1,-1.759373980E0,1.070120864E-1,1.797319662E0
1.182272588E1,3.667850205E-1,-1.953067092E0,-5.895953657E-1,2.072830194E0
1.183266788E1,-1.183625552E-1,-2.724991944E0,-5.487787306E-1,2.782220136E0
1.184260888E1,-1.080204387E0,-3.367620825E0,5.232668902E-1,3.575125141E0
1.185255088E1,-1.895978679E0,-3.925780828E0,-2.439234714E-1,4.366461831E0
1.186249188E1,-2.377907947E0,-4.357396560E0,-5.534394000E-1,4.994761871E0
1.187243388E1,-2.701839601E0,-4.185553908E0,-1.186856139E-1,4.983260481E0
1.188237588E1,-2.661319274E0,-3.902230582E0,-7.396610856E-1,4.780912289E0
1.189231688E1,-2.254950942E0,-3.861974841E0,-8.943497604E-1,4.560648520E0
1.190225888E1,-1.405946047E0,-4.160910233E0,-1.314795556E0,4.584598740E0
1.191219988E1,-3.579758978E-1,-4.717399687E0,-1.329964549E0,4.914347592E0
1.192214188E1,8.642389387E-2,-5.139150581E0,-1.505378534E0,5.355791474E0
1.193208288E1,2.832882428E-1,-5.500316720E0,-1.525543242E0,5.714981927E0
1.194202488E1,-1.032048181E-1,-5.700634142E0,-1.452417963E0,5.883655224E0
1.195196687E1,-8.225775272E-1,-6.083285875E0,-2.455574466E0,6.611569162E0
1.196190788E1,-1.371600379E0,-6.997243688E0,-2.457106729E0,7.541888378E0
1.197184988E1,-2.046411750E0,-8.486089804E0,-2.646210361E0,9.121619949E0
1.198179087E1,-2.794305423E0,-1.083370245E1,-2.776892415E0,1.152772237E1
1.199173288E1,-4.173721775E0,-1.367958558E1,-2.812946931E0,1.457613411E1
1.200167387E1,-7.012932937E0,-1.620322514E1,-3.288883388E0,1.795946790E1
1.201161588E1,-9.539601359E0,-1.677753048E1,-3.296116394E0,1.957942559E1
1.202155687E1,-1.017016743E1,-1.529926548E1,-3.628117206E0,1.872599969E1
1.203149888E1,-8.310717773E0,-1.227681632E1,-3.783313711E0,1.530038273E1
1.204144088E1,-6.235269628E0,-9.460734699E0,-3.840694485E0,1.196390499E1
1.205138188E1,-4.955079648E0,-6.879587184E0,-3.883335890E0,9.325332797E0
1.206132388E1,-4.053957935E0,-4.392326657E0,-3.905308557E0,7.139926002E0
1.207126488E1,-3.255332357E0,-2.017687011E0,-3.776574503E0,5.378732620E0
1.208120688E1,-2.310559425E0,4.267075789E-1,-3.531928754E0,4.242084975E0
1.209114788E1,-1.078306673E0,2.763958958E0,-3.004515749E0,4.222479046E0
1.210108988E1,3.339204526E-1,4.851185735E0,-1.545455350E0,5.102346337E0
1.211103088E1,1.772501564E0,6.560112278E0,9.656909808E-1,6.863628338E0
1.212097288E1,3.076170453E0,7.906671664E0,4.039982797E0,9.396794265E0
1.213091488E1,3.919546527E0,8.865856521E0,5.997297306E0,1.139885221E1
1.214085588E1,4.160931868E0,9.651220613E0,6.368781441E0,1.228905165E1
1.215079788E1,3.652676096E0,1.141388541E1,6.943718861E0,1.385041712E1
1.216073888E1,1.445433610E0,1.352731707E1,6.247069309E0,1.497008551E1
1.217068088E1,-5.905538705E-1,1.484911759E1,2.883632752E0,1.513804429E1
1.218062188E1,-4.318095669E-2,1.498387603E1,-6.081502620E-1,1.499627461E1
1.219056388E1,9.370591392E-1,1.384772109E1,-2.833440253E0,1.416565717E1
1.220050588E1,1.651816056E0,1.260420894E1,-2.966667892E0,1.305357031E1
1.221044688E1,2.735277489E0,1.236640853E1,-2.608459275E0,1.293111993E1
1.222038888E1,3.811128331E0,1.213867468E1,-2.297097380E0,1.292860312E1
1.223032988E1,4.137485118E0,1.155683229E1,-2.180915544E0,1.246737936E1
1.224027188E1,3.821105143E0,1.095040352E1,-1.771367204E0,1.173243042E1
1.225021288E1,3.477391189E0,1.050417910E1,-1.225083480E0,1.113242371E1
1.226015488E1,3.226736841E0,1.023825007E1,-7.933829641E-1,1.076397007E1
1.227009588E1,3.128935143E0,1.010720228E1,-6.351479530E-1,1.059948989E1
1.228003788E1,3.154803225E0,1.002843327E1,-5.683973086E-1,1.052831101E1
1.228997988E1,3.252686200E0,9.937568704E0,-5.651018178E-1,1.047160825E1
1.229992087E1,3.537579795E0,9.906442806E0,-6.644448423E-1,1.054009330E1
1.230986288E1,3.986324068E0,9.779139565E0,-9.189893425E-1,1.060032507E1
1.231980387E1,4.502970302E0,9.510291606E0,-1.672357471E0,1.065453741E1
1.232974588E1,4.615357003E0,9.145146437E0,-2.494632697E0,1.054316916E1
1.233968687E1,3.958170894E0,8.438204032E0,-2.739691844E0,9.714747321E0
1.234962888E1,3.249788319E0,7.995407839E0,-3.392246958E0,9.273349452E0
1.235956987E1,2.512878056E0,7.863408115E0,-3.587971977E0,9.001182490E0
1.236951188E1,2.063428317E0,8.322005239E0,-3.645928409E0,9.316989942E0
1.237945388E1,1.828784523E0,8.765362179E0,-3.382965088E0,9.571858741E0
1.238939488E1,1.431484053E0,9.059084194E0,-2.103249317E0,9.409559539E0
1.239933688E1,1.159559874E0,9.159587891E0,-8.818466592E-1,9.274712015E0
1.240927788E1,-4.193710774E-1,8.996787958E0,3.830016299E0,9.787087949E0
1.241921988E1,-1.461512254E1,6.403978756E0,3.941651575E1,4.252381056E1
1.242916088E1,-1.142186686E1,2.387675428E-1,1.319373926E1,1.745253013E1
