"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.599540579E1,4.195456460E0,5.724541068E-1,7.689107294E0,8.777922852E0
1.600534779E1,4.478318734E0,8.528351140E-1,4.583804258E0,6.464822340E0
1.601528979E1,3.650969001E0,1.043561348E0,2.252625797E0,4.415078472E0
1.602523079E1,1.981261488E0,1.078414847E0,1.043214755E0,2.485291269E0
1.603517279E1,1.305165484E0,8.997005475E-1,-3.002077460E-2,1.585502842E0
1.604511379E1,3.495848510E-1,8.567948484E-1,-7.913609970E-1,1.217603880E0
1.605505579E1,-8.873904774E-1,7.295734692E-1,-8.334189228E-1,1.419269674E0
1.606499779E1,-1.692391786E0,5.084545773E-1,-1.020774237E0,2.040758697E0
1.607493879E1,-2.066838998E0,4.139752668E-1,-1.270852561E0,2.461354342E0
1.608488079E1,-2.218282176E0,4.078795445E-1,-8.815800261E-1,2.421636818E0
1.609482179E1,-2.489571347E0,6.300889421E-1,1.769507790E-1,2.574157949E0
1.610476379E1,-2.695233709E0,9.581434679E-1,1.413503719E0,3.190660812E0
1.611470579E1,-2.738668581E0,1.246381963E0,2.578203442E0,3.962436950E0
1.612464679E1,-2.816615182E0,1.517318548E0,3.452086194E0,4.706641663E0
1.613458879E1,-2.654419852E0,1.689219087E0,3.733544258E0,4.882495120E0
1.614452979E1,-2.347809989E0,1.473438703E0,3.634845597E0,4.571141637E0
1.615447179E1,-1.948945389E0,8.591039139E-1,3.717274965E0,4.284224648E0
1.616441379E1,-1.441591258E0,1.864478266E-1,3.898780725E0,4.160942116E0
1.617435479E1,-1.108592838E0,-2.281811589E-1,3.880962212E0,4.042636815E0
1.618429679E1,-1.113277116E0,-5.096649510E-1,3.747413853E0,3.942366661E0
1.619423779E1,-1.593798082E0,-6.457407689E-1,3.552851261E0,3.947141440E0
1.620417979E1,-2.588681945E0,-6.279734194E-1,3.286558243E0,4.230495232E0
1.621412179E1,-3.767263981E0,-5.604626369E-1,2.838864130E0,4.750320602E0
1.622406279E1,-4.900417829E0,-6.126823658E-1,2.145858124E0,5.384624562E0
1.623400479E1,-5.735665981E0,-6.103276920E-1,1.353255178E0,5.924665705E0
1.624394579E1,-6.302707320E0,-7.331402707E-1,6.407675658E-1,6.377475777E0
1.625388779E1,-6.337956090E0,-8.963249499E-1,1.220445469E-2,6.401033882E0
1.626382979E1,-5.779384443E0,-1.645311175E0,-1.635838978E-1,6.011247216E0
1.627377079E1,-5.078292761E0,-3.555671373E0,7.699999487E-1,6.246979766E0
1.628371279E1,-4.283368763E0,-5.991543646E0,2.856812743E0,7.899824192E0
1.629365358E1,-3.818508687E0,-7.608059623E0,5.538900157E0,1.015593397E1
1.630359558E1,-2.452448545E0,-6.961790265E0,5.653882145E0,9.297709980E0
1.631353758E1,-2.257941208E0,-6.929082695E0,5.983410169E0,9.429299165E0
1.632347858E1,-2.170694319E0,-6.660853372E0,5.387294719E0,8.837523740E0
1.633342058E1,-1.589380511E0,-6.371403333E0,2.991992183E0,7.216157430E0
1.634336158E1,-1.504403803E0,-6.091446249E0,8.047172070E-1,6.325861047E0
1.635330358E1,-9.786513343E-1,-4.817081850E0,-1.120066903E0,5.041486472E0
1.636324558E1,-3.611039389E-1,-3.902087325E0,-1.857201991E0,4.336574776E0
1.637318658E1,3.227206957E-1,-3.725283312E0,-1.940816005E0,4.212914806E0
1.638312858E1,1.780114785E0,-3.608440740E0,-2.693319331E0,4.841861444E0
1.639306958E1,2.951301409E0,-3.156728128E0,-3.601190193E0,5.625271841E0
1.640301158E1,3.834588822E0,-2.545920964E0,-4.032169747E0,6.119164801E0
1.641295358E1,4.656899132E0,-1.654181401E0,-3.981594840E0,6.346347225E0
1.642289458E1,5.494571831E0,-7.610028380E-1,-3.564436934E0,6.593531344E0
1.643283658E1,5.929516382E0,6.475265086E-2,-2.153305576E0,6.308730644E0
1.644277758E1,5.700969188E0,8.051990175E-1,-6.288985951E-1,5.791796662E0
1.645271958E1,5.171429551E0,1.502974159E0,-6.756764665E-2,5.385831440E0
1.646266158E1,4.560992808E0,2.049617486E0,-5.747643417E-1,5.033283350E0
1.647260258E1,3.200668492E0,2.135752235E0,-2.169100075E0,4.417093110E0
1.648254458E1,1.255241665E0,1.956074899E0,-3.782137836E0,4.439192185E0
1.649248558E1,4.775937771E-1,1.563834903E0,-3.614389990E0,3.967050594E0
1.650242758E1,-2.587734257E-1,1.185682603E0,-2.529877082E0,2.805901810E0
1.651236958E1,-1.159392571E0,4.228794068E-1,-8.419753727E-1,1.493968090E0
1.652231058E1,-1.515358707E0,-7.749127793E-1,-3.042265373E-1,1.728975307E0
1.653225258E1,-1.800592465E0,-1.709173880E0,-2.163945755E0,3.293337184E0
1.654219358E1,-2.613665636E0,-2.253126903E0,-4.330749921E0,5.537438377E0
1.655213558E1,-3.327278545E0,-2.558731629E0,-5.117814091E0,6.618905585E0
1.656207658E1,-3.175595047E0,-2.349598360E0,-5.164853772E0,6.502363481E0
1.657201858E1,-2.750357458E0,-1.595844900E0,-5.254090469E0,6.141388584E0
1.658196058E1,-2.178152150E0,-2.944757205E-1,-5.289000100E0,5.727528682E0
1.659190158E1,-1.436632527E0,1.204595422E0,-4.984951319E0,5.325852307E0
1.660184358E1,-7.293195538E-1,2.559066090E0,-4.446740553E0,5.182106503E0
1.661178458E1,-7.543697566E-2,3.620009456E0,-3.979420553E0,5.380143784E0
1.662172658E1,6.627295616E-1,4.170147080E0,-3.960876401E0,5.789462756E0
1.663166858E1,1.508828829E0,4.626601199E0,-3.995015370E0,6.296201307E0
1.664160958E1,2.050945827E0,5.091111612E0,-3.942383412E0,6.757823851E0
1.665155158E1,2.384093570E0,5.449754677E0,-3.882364375E0,7.103272579E0
1.666149258E1,2.493019450E0,5.682116010E0,-3.824274918E0,7.288804222E0
1.667143458E1,2.444426165E0,5.709785035E0,-3.788197013E0,7.275115190E0
1.668137658E1,2.158938199E0,5.586599404E0,-3.843998454E0,7.116700862E0
1.669131758E1,1.853113326E0,5.326476075E0,-3.883813607E0,6.847582384E0
1.670125958E1,1.703000974E0,5.027020281E0,-3.681224834E0,6.459300388E0
1.671120058E1,1.628403659E0,4.819997857E0,-3.172904743E0,5.995948826E0
1.672114258E1,1.872379755E0,4.720000529E0,-2.450133632E0,5.638028534E0
1.673108458E1,2.012540292E0,4.694201444E0,-1.529150096E0,5.331429981E0
1.674102558E1,2.333987756E0,4.372794617E0,-4.779651484E-1,4.979686968E0
1.675096758E1,3.183783487E0,3.538685212E0,5.054815605E-1,4.786886455E0
1.676090858E1,3.210919538E0,2.500547740E0,2.096355158E0,4.577930562E0
1.677085058E1,2.736824369E0,1.167977234E0,4.136514772E0,5.095599367E0
1.678079258E1,2.336261592E0,-7.645216924E-1,7.175255152E0,7.584648848E0
1.679073358E1,1.286795872E0,-3.780436589E0,1.038008014E1,1.112176281E1
1.680067558E1,-9.433156599E-1,-7.822127942E0,1.210434685E1,1.444267090E1
1.681061658E1,-3.968668401E0,-1.106406637E1,1.249259144E1,1.715309694E1
1.682055858E1,-6.887444673E0,-1.179584307E1,1.119709170E1,1.766221024E1
1.683050058E1,-7.327580382E0,-8.536398078E0,8.245910159E0,1.394842503E1
1.684044158E1,-6.108456969E0,-3.706328393E0,5.407821954E0,8.960728485E0
1.685038358E1,-4.487731581E0,-1.031945854E0,2.753130792E0,5.365107282E0
1.686032458E1,-2.104879813E0,-6.934324139E-1,2.753304747E-1,2.233198247E0
1.687026658E1,4.027165262E-1,-6.383884799E-1,-2.310863188E0,2.431009898E0
1.688020858E1,2.720846853E0,-8.809227991E-1,-4.253237768E0,5.125335510E0
1.689014958E1,5.098893086E0,-2.064997417E0,-5.725178415E0,7.939810635E0
1.690009158E1,7.557542603E0,-4.069083220E0,-7.279368920E0,1.125447024E1
1.691003258E1,1.007836966E1,-6.864917690E0,-7.923391777E0,1.454237832E1
1.691997458E1,1.172342765E1,-9.632443449E0,-7.713826983E0,1.702133512E1
1.692991658E1,1.107609877E1,-1.001770947E1,-6.922481773E0,1.646071751E1
1.693985758E1,9.875039749E0,-4.521575266E0,-2.150276719E0,1.107179944E1
1.694979958E1,6.850816544E0,2.602884539E0,1.808144436E0,7.548382711E0
1.695974058E1,5.195551069E0,4.876891850E0,-2.260626103E0,7.475844796E0
1.696968258E1,3.318993917E0,4.837242465E0,-2.947552174E0,6.565264588E0
1.697962358E1,9.664643481E-3,3.717428162E0,-3.351515254E0,5.005199301E0
1.698956558E1,-2.382923689E0,2.552097963E0,-6.013365455E0,6.953566956E0
1.699950758E1,-4.520087149E0,2.053943841E0,-8.217636532E0,9.601011578E0
1.700944858E1,-5.603003182E0,2.020894793E0,-8.052990634E0,1.001640248E1
1.701939058E1,-6.217083033E0,2.158504336E0,-7.664774106E0,1.010247616E1
1.702933158E1,-6.595315440E0,2.202255542E0,-7.045808907E0,9.899067551E0
1.703927358E1,-6.320688677E0,2.778629038E0,-5.435764044E0,8.787457848E0
1.704921558E1,-5.727199797E0,3.111056696E0,-3.880970106E0,7.585606123E0
1.705915658E1,-5.216016324E0,2.699080592E0,-2.484862584E0,6.377021593E0
1.706909858E1,-5.446379664E0,1.967092223E0,-1.702755976E-1,5.793228550E0
1.707903958E1,-4.427930353E0,1.293898777E0,2.941074190E-1,4.622471247E0
1.708898158E1,-2.808622330E0,9.897505921E-1,1.521948739E-1,2.981799609E0
1.709892358E1,-1.702299893E0,1.035693920E-1,1.252847815E0,2.116170879E0
1.710886458E1,-1.113115148E0,-1.184234832E0,2.182081479E0,2.720830213E0
1.711880658E1,6.276711184E-1,-2.336178415E0,6.875378358E0,7.288520302E0
1.712874758E1,3.207801510E0,-2.748138732E0,1.260377625E1,1.329275866E1
1.713868958E1,2.960453471E0,-1.700546898E0,9.955056556E0,1.052422423E1
1.714863158E1,2.304247940E0,-8.636553866E-1,5.230529698E0,5.780475769E0
1.715857258E1,2.492747555E0,-6.950702190E-1,2.388126833E0,3.521372283E0
1.716851458E1,2.664379122E0,-4.538509387E-1,8.133137834E-1,2.822476942E0
1.717845558E1,2.272463938E0,1.690038282E-1,9.049976863E-2,2.280536088E0
1.718839758E1,8.804551680E-1,6.601126403E-1,5.141566359E-2,1.101632230E0
1.719833958E1,-1.243156055E-1,9.489937449E-1,-6.374283671E-1,1.149938442E0
1.720828058E1,-1.101667762E0,9.784847617E-1,-1.095452464E0,1.836061106E0
1.721822258E1,-2.019119579E0,1.139855050E0,-1.407078652E0,2.712191686E0
1.722816358E1,-2.968072978E0,1.252146733E0,-1.888239012E0,3.734002572E0
1.723810558E1,-3.077855329E0,1.366822327E0,-1.917804873E0,3.875483483E0
1.724804658E1,-2.695248620E0,1.611817154E0,-1.299837209E0,3.398808090E0
1.725798858E1,-2.665990030E0,1.738289505E0,-3.036108255E-1,3.197081916E0
1.726793058E1,-2.801396634E0,1.801738812E0,6.501121473E-1,3.393631042E0
1.727787158E1,-2.783296578E0,1.957751881E0,1.406134912E0,3.681948894E0
1.728781358E1,-2.865999011E0,2.146824523E0,1.783124932E0,4.000292537E0
1.729775446E1,-2.620415077E0,2.209658702E0,1.845602285E0,3.892995575E0
1.730769646E1,-2.001395791E0,1.809819664E0,1.885717546E0,3.291954281E0
1.731763846E1,-1.289700768E0,9.588954198E-1,2.138272970E0,2.674886874E0
1.732757946E1,-6.118167586E-1,1.912004435E-1,2.458685185E0,2.540868000E0
1.733752146E1,-7.989642777E-2,-4.159995729E-1,2.917289325E0,2.947883324E0
1.734746246E1,3.269221395E-1,-7.351593143E-1,3.442688549E0,3.535454956E0
1.735740446E1,5.365861896E-1,-7.735644114E-1,3.921700641E0,4.033120697E0
1.736734646E1,3.961558771E-1,-5.822248042E-1,4.173457189E0,4.232454383E0
1.737728746E1,-4.707535215E-1,-3.105783677E-1,3.840259160E0,3.881450529E0
1.738722946E1,-1.867740428E0,-2.096601033E-1,3.045616705E0,3.578853557E0
1.739717046E1,-3.216079414E0,-2.847822064E-1,2.020555801E0,3.808794224E0
1.740711246E1,-4.405416526E0,-6.543987411E-1,9.849295628E-1,4.561361499E0
1.741705446E1,-5.241999596E0,-8.213952202E-1,3.764205010E-1,5.319299039E0
1.742699546E1,-5.289342747E0,-5.587342000E-1,-2.768631761E-1,5.325972571E0
1.743693746E1,-4.793615220E0,-8.019701850E-1,-3.103971040E-1,4.870138541E0
1.744687846E1,-4.716934249E0,-2.333154235E0,1.560498043E0,5.488918977E0
1.745682046E1,-5.119937800E0,-4.540203910E0,3.794232509E0,7.824539281E0
1.746676246E1,-5.543568574E0,-6.264646624E0,5.960430611E0,1.027149857E1
1.747670346E1,-4.853628410E0,-6.084340128E0,6.864846354E0,1.037800650E1
1.748664546E1,-4.881211480E0,-5.599839839E0,6.344703777E0,9.769324324E0
1.749658646E1,-4.853433698E0,-4.933627968E0,5.081720399E0,8.586057640E0
1.750652846E1,-4.020068642E0,-4.525187091E0,4.339288902E0,7.447663947E0
1.751646946E1,-3.561494907E0,-4.037163270E0,2.771636353E0,6.055154937E0
1.752641146E1,-3.468527395E0,-3.531541668E0,7.765733886E-1,5.010542393E0
1.753635346E1,-2.573670973E0,-3.279357689E0,-3.591827631E-1,4.184134485E0
1.754629446E1,-1.159722938E0,-2.912813281E0,-6.545700645E-1,3.202795728E0
1.755623646E1,1.789481878E-1,-2.971288362E0,-9.698004770E-1,3.130669249E0
1.756617746E1,1.888488980E0,-3.289166393E0,-1.707977539E0,4.159590541E0
1.757611946E1,2.844966869E0,-3.364784925E0,-2.688039295E0,5.161508435E0
1.758606146E1,3.632143013E0,-2.962509352E0,-3.750774833E0,6.003102230E0
1.759600246E1,4.288591788E0,-2.504993379E0,-4.350131394E0,6.602321902E0
1.760594446E1,5.184742491E0,-2.501364596E0,-4.340565934E0,7.209638838E0
1.761588546E1,5.979822317E0,-2.384382861E0,-3.308518923E0,7.238083589E0
1.762582746E1,6.418151237E0,-2.056107895E0,-1.903798306E0,7.003191628E0
1.763576946E1,6.600522970E0,-1.319776214E0,-1.077092499E0,6.816805776E0
1.764571046E1,5.787216203E0,-2.504029173E-1,-5.733727044E-1,5.820938864E0
1.765565246E1,4.205235636E0,6.022655511E-1,-8.394666249E-1,4.330292688E0
1.766559346E1,2.070695237E0,6.887762761E-1,-3.668561227E0,4.268551627E0
1.767553546E1,-5.402482277E-1,4.460109919E-1,-4.597050540E0,4.650125549E0
1.768547746E1,-1.527108249E0,1.969886023E-1,-2.758088646E0,3.158784116E0
1.769541846E1,-1.609902045E0,2.691941142E-2,-1.357467366E0,2.105997840E0
1.770536046E1,-1.960791556E0,6.701669276E-2,-5.131621706E-1,2.027937419E0
1.771530146E1,-2.138198564E0,-2.217790425E-2,-1.707462984E0,2.736387180E0
1.772524346E1,-3.664956418E0,-7.085667622E-1,-4.871706539E0,6.137385193E0
1.773518546E1,-4.664258437E0,-1.399763201E0,-5.948204083E0,7.687377681E0
1.774512646E1,-4.111364436E0,-1.649928721E0,-5.917851772E0,7.392330614E0
1.775506846E1,-3.145803775E0,-1.372598791E0,-5.948135671E0,6.867344960E0
1.776500946E1,-2.513200530E0,-5.493365550E-1,-5.830722996E0,6.373011707E0
1.777495146E1,-1.969913212E0,6.414155835E-1,-5.314744806E0,5.704251430E0
1.778489246E1,-1.264289646E0,1.868880635E0,-4.654969550E0,5.172995713E0
1.779483446E1,-3.122366381E-1,3.034740592E0,-3.895269472E0,4.947753676E0
1.780477646E1,4.672176737E-1,3.795009019E0,-3.489888443E0,5.176843358E0
1.781471746E1,1.210096774E0,4.368778165E0,-3.410903084E0,5.673166374E0
1.782465946E1,1.918405382E0,4.984622120E0,-3.486583596E0,6.378322826E0
1.783460046E1,2.440919005E0,5.626379181E0,-3.638912335E0,7.131333063E0
1.784454246E1,2.816704352E0,6.031212326E0,-3.766539803E0,7.648278736E0
1.785448446E1,2.906043375E0,6.119349162E0,-3.741804035E0,7.739032220E0
1.786442546E1,2.659251698E0,6.085449929E0,-3.744573568E0,7.624050868E0
1.787436746E1,2.310945780E0,5.951358072E0,-3.985201403E0,7.526019101E0
1.788430846E1,2.069590844E0,5.701224126E0,-4.220827237E0,7.389353514E0
1.789425046E1,2.041333589E0,5.408034793E0,-4.032561511E0,7.048080270E0
1.790419246E1,2.025905126E0,5.122845621E0,-3.345475080E0,6.445156503E0
1.791413346E1,2.131441814E0,4.680934111E0,-2.470901188E0,5.706096831E0
1.792407546E1,2.404185334E0,3.883820039E0,-1.436268245E0,4.788218008E0
1.793401646E1,2.322704092E0,2.794647485E0,-4.373863488E-2,3.634132899E0
1.794395846E1,2.028193288E0,1.380242856E0,1.760712115E0,3.019726065E0
1.795389946E1,1.922953200E0,-2.663342410E-1,4.028160896E0,4.471550418E0
1.796384146E1,1.522640391E0,-2.347795079E0,7.238482849E0,7.760554713E0
1.797378346E1,9.300075433E-1,-5.131984819E0,1.039259786E1,1.162790920E1
1.798372446E1,1.847038946E-1,-8.128161854E0,1.185835917E1,1.437782364E1
1.799366646E1,-1.836515419E0,-1.068055101E1,1.294730719E1,1.688430402E1
1.800360746E1,-4.885386100E0,-1.082775934E1,1.301347779E1,1.761981764E1
1.801354946E1,-5.149570320E0,-7.084747270E0,9.872148886E0,1.319738770E1
1.802349146E1,-4.028288366E0,-3.326982676E0,6.011248763E0,7.964360148E0
1.803343246E1,-3.317386810E0,-1.159196470E0,3.271833784E0,4.801425623E0
1.804337446E1,-1.939721553E0,-2.623780149E-1,1.211021219E0,2.301724206E0
1.805331546E1,1.224211076E-1,-1.713573325E-1,-9.048838118E-1,9.290667230E-1
1.806325746E1,2.271960492E0,-7.388424754E-2,-3.015236327E0,3.776097651E0
1.807319946E1,4.189180059E0,-4.200815141E-1,-4.779229900E0,6.369202186E0
1.808314046E1,6.315624404E0,-1.640097798E0,-6.208070719E0,9.006507339E0
1.809308246E1,7.825850279E0,-3.687041352E0,-7.314196106E0,1.132853350E1
1.810302346E1,9.317648655E0,-5.846934986E0,-8.369964101E0,1.382250065E1
1.811296546E1,9.433316520E0,-8.591238529E0,-7.961068311E0,1.503913058E1
1.812290746E1,8.044820904E0,-8.968651741E0,-7.078393101E0,1.397352877E1
1.813284846E1,6.651575595E0,-3.296352621E0,-5.575064017E0,9.283896665E0
1.814279046E1,4.354450440E0,2.743812962E0,-1.981943420E0,5.515237794E0
1.815273146E1,1.531225566E0,5.253891079E0,7.540475750E-1,5.524184188E0
1.816267346E1,9.332895854E-1,4.659699363E0,-9.894740919E-1,4.854161780E0
1.817261446E1,3.408941709E-1,3.272530480E0,-2.100387105E0,3.903497223E0
1.818255646E1,-4.526949807E-1,2.239819225E0,-3.562629560E0,4.232499532E0
1.819249846E1,-1.743835005E0,1.855992787E0,-4.720661849E0,5.363796980E0
1.820243946E1,-2.625671431E0,1.911831357E0,-6.307310833E0,7.094464007E0
1.821238146E1,-4.338917604E0,1.922297289E0,-8.760053492E0,9.962929791E0
1.822232246E1,-5.724539899E0,1.766095939E0,-8.124566401E0,1.009445546E1
1.823226446E1,-5.613943323E0,1.978987799E0,-6.065459468E0,8.498385194E0
1.824220646E1,-4.717488857E0,2.030732734E0,-4.663383109E0,6.937270254E0
1.825214746E1,-4.365955129E0,1.681862120E0,-3.535212550E0,5.864124159E0
1.826208946E1,-4.420580403E0,7.846115559E-1,-1.212066994E0,4.650403508E0
1.827203046E1,-3.791244874E0,1.686892480E-1,5.630646479E-1,3.836539529E0
1.828197246E1,-3.059740655E0,1.450758523E-1,1.136550204E0,3.267232199E0
1.829191533E1,-2.788257355E0,-2.196190810E-1,1.625597287E0,3.234992761E0
1.830185633E1,-2.025284883E0,-4.486018932E-1,3.283480561E0,3.883846947E0
1.831179833E1,-7.451940134E-2,-6.128057420E-1,6.932264750E0,6.959696731E0
1.832173933E1,2.246083055E0,-7.247881079E-1,9.193046243E0,9.491169903E0
1.833168133E1,3.034930919E0,-1.835838604E-1,6.965555288E0,7.600228232E0
1.834162333E1,3.294492330E0,-1.458535320E-1,3.106451429E0,4.530451793E0
1.835156433E1,3.495335709E0,-1.158058602E-1,2.543970772E-1,3.506494059E0
1.836150633E1,3.130092891E0,3.471836919E-1,-7.346594504E-1,3.233843307E0
1.837144733E1,1.727890671E0,9.087304026E-1,-5.262658540E-1,2.021967572E0
1.838138933E1,1.001229261E0,9.685702229E-1,-1.316056216E-1,1.399252783E0
1.839133033E1,2.901499504E-1,7.765371358E-1,-2.398177028E-2,8.293202291E-1
1.840127233E1,-9.276019987E-1,8.732980299E-1,-4.891078949E-1,1.364668989E0
1.841121433E1,-1.637451202E0,9.685509270E-1,-9.521232478E-1,2.127410636E0
1.842115533E1,-2.164383419E0,1.050114323E0,-1.352231477E0,2.759678540E0
1.843109733E1,-2.566507549E0,1.121638049E0,-1.619268261E0,3.235284008E0
1.844103833E1,-3.039993145E0,1.178202260E0,-1.289334586E0,3.506009493E0
1.845098033E1,-3.300570803E0,1.233349105E0,-5.844549322E-1,3.571625009E0
1.846092233E1,-3.303538265E0,1.263655223E0,2.401498246E-1,3.545117985E0
1.847086333E1,-3.039396729E0,1.388999062E0,1.138203796E0,3.530263270E0
1.848080533E1,-2.344012369E0,1.649496612E0,1.775819567E0,3.371760399E0
1.849074633E1,-1.555667804E0,1.675617878E0,2.073317567E0,3.086493694E0
1.850068833E1,-8.963222455E-1,1.371331699E0,2.099680323E0,2.663193883E0
1.851063033E1,-3.146147738E-1,9.720691967E-1,2.083372146E0,2.320418169E0
1.852057133E1,6.608501203E-2,6.689682484E-1,2.188356857E0,2.289277502E0
1.853051333E1,1.885181064E-1,4.777947021E-1,2.300036337E0,2.356691326E0
1.854045433E1,4.256831467E-2,1.823191077E-1,2.387460251E0,2.394789921E0
1.855039633E1,-2.766641515E-1,-1.837505060E-1,2.467789592E0,2.490038709E0
1.856033733E1,-5.017185484E-1,-4.665750647E-1,2.580307270E0,2.669718974E0
1.857027933E1,-7.496434522E-1,-7.601573306E-1,2.761393200E0,2.960590630E0
1.858022133E1,-1.276845080E0,-8.726671153E-1,2.910229397E0,3.295651134E0
1.859016233E1,-2.133444339E0,-8.612574434E-1,3.057741784E0,3.826634807E0
1.860010433E1,-3.146961816E0,-8.246608901E-1,3.257716559E0,4.603927827E0
1.861004533E1,-4.311005043E0,-9.642508847E-1,3.446664655E0,5.603038595E0
1.861998733E1,-5.383062505E0,-1.220517390E0,3.182094519E0,6.371244004E0
1.862992933E1,-5.999787050E0,-1.549296970E0,2.293862700E0,6.607539016E0
1.863987033E1,-6.347517457E0,-2.082483516E0,1.308551899E0,6.807350699E0
1.864981233E1,-6.598853590E0,-2.735004131E0,7.312995672E-1,7.180523334E0
1.865975333E1,-6.221036335E0,-3.357985783E0,1.018430600E0,7.142447934E0
1.866969533E1,-5.191303067E0,-4.226298476E0,2.340290762E0,7.091416445E0
1.867963733E1,-4.220184628E0,-4.837166451E0,4.714170270E0,7.964391936E0
1.868957833E1,-3.678742983E0,-4.956254938E0,6.546028090E0,8.997116021E0
1.869952033E1,-4.200400281E0,-4.507659477E0,6.631689799E0,9.052163613E0
1.870946133E1,-4.327446244E0,-4.174910806E0,5.886076248E0,8.414425995E0
1.871940333E1,-3.850995525E0,-3.950925025E0,4.062109830E0,6.851329167E0
1.872934433E1,-3.122759606E0,-3.575957703E0,1.964549854E0,5.137952625E0
1.873928633E1,-1.931595823E0,-3.131736544E0,1.996251118E-1,3.684926918E0
1.874922833E1,-3.446547711E-1,-2.882431149E0,-6.770689809E-1,2.980875483E0
1.875916933E1,9.063338482E-1,-3.053906010E0,-8.012041998E-1,3.284769571E0
1.876911133E1,2.394786227E0,-3.705015108E0,-1.178250791E0,4.566225241E0
1.877905233E1,3.562250952E0,-4.411611359E0,-2.055847110E0,6.031455377E0
1.878899433E1,3.710721406E0,-4.324414755E0,-3.114853293E0,6.494022433E0
1.879893633E1,4.111673169E0,-3.690144469E0,-3.825167788E0,6.719741889E0
1.880887733E1,4.768903132E0,-2.876603814E0,-3.831641241E0,6.760085886E0
1.881881933E1,5.407467028E0,-2.248553796E0,-3.826178187E0,6.995450904E0
1.882876033E1,6.005433122E0,-1.619184061E0,-3.654175322E0,7.213874222E0
1.883870233E1,5.684050269E0,-5.893315101E-1,-2.568454379E0,6.265197283E0
1.884864333E1,4.563688082E0,2.032047772E-1,-1.534352803E0,4.819001931E0
1.885858533E1,3.307552378E0,6.821888030E-1,-1.014113893E0,3.526146804E0
1.886852733E1,1.636204721E0,6.722181308E-1,-1.489286411E0,2.312361806E0
1.887846833E1,-6.047219664E-2,-1.938995183E-2,-2.764910885E0,2.765640081E0
1.888841033E1,-9.507911789E-1,-1.112360272E0,-3.916280857E0,4.180742158E0
1.889835133E1,-1.764683544E0,-1.424675263E0,-2.357976835E0,3.271675774E0
1.890829333E1,-3.701817558E0,-1.583349985E0,2.446887258E-1,4.033648842E0
1.891823533E1,-4.516816801E0,-1.687791781E0,-7.251307547E-2,4.822399119E0
1.892817633E1,-5.759322061E0,-2.034641597E0,-4.015723576E0,7.309965313E0
1.893811833E1,-5.934359046E0,-2.192884794E0,-5.639312053E0,8.475093005E0
1.894805933E1,-4.231076236E0,-1.469827462E0,-6.194646682E0,7.644347349E0
1.895800133E1,-2.337670625E0,-3.803146005E-2,-6.724906695E0,7.119727551E0
1.896794333E1,-1.429671709E0,1.343097834E0,-6.867126768E0,7.141799705E0
1.897788433E1,-4.506036875E-1,2.408763996E0,-6.601685981E0,7.041835376E0
1.898782633E1,8.207882792E-2,3.198554431E0,-6.134681731E0,6.918945535E0
1.899776733E1,5.279813540E-1,3.816263648E0,-5.527664148E0,6.737781792E0
1.900770933E1,1.393098544E0,4.371702942E0,-4.720125659E0,6.582711934E0
1.901765033E1,2.587798138E0,4.859543161E0,-4.000457373E0,6.805550538E0
1.902759233E1,3.437274904E0,5.372259189E0,-3.665649898E0,7.356155024E0
1.903753433E1,3.958141658E0,5.930870597E0,-3.604747054E0,7.989762997E0
1.904747533E1,3.962304291E0,6.387489608E0,-3.520935404E0,8.300413538E0
1.905741733E1,3.558770397E0,6.584212162E0,-3.435584182E0,8.235285982E0
1.906735833E1,2.929359148E0,6.386305547E0,-3.514999603E0,7.856288294E0
1.907730033E1,2.287039000E0,5.835001988E0,-3.854685702E0,7.357744047E0
1.908724233E1,1.815298212E0,5.272740163E0,-4.009177618E0,6.868085731E0
1.909718333E1,1.709309243E0,4.887789890E0,-3.659929859E0,6.340923803E0
1.910712533E1,1.529693303E0,4.674840728E0,-3.094683323E0,5.811296095E0
1.911706633E1,1.448404141E0,4.370992506E0,-2.485958937E0,5.232919059E0
1.912700833E1,1.749288703E0,3.961278105E0,-1.693012468E0,4.649518943E0
1.913695033E1,2.304453762E0,3.336609532E0,-5.744696420E-1,4.095544613E0
1.914689133E1,2.842977061E0,2.447509401E0,1.049774015E0,3.895490511E0
1.915683333E1,2.858716304E0,1.347927634E0,3.269461861E0,4.547367225E0
1.916677433E1,1.707207461E0,-7.112529731E-1,6.527692391E0,6.784630134E0
1.917671633E1,9.522336870E-3,-4.097432275E0,1.045701780E1,1.123112920E1
1.918665733E1,-2.421036279E0,-8.815196829E0,1.318159576E1,1.604130851E1
1.919659933E1,-5.632650320E0,-1.323344419E1,1.354252801E1,1.975476803E1
1.920654133E1,-8.020530986E0,-1.462108904E1,1.205595763E1,2.057793178E1
1.921648233E1,-7.228293491E0,-9.844814322E0,9.277331518E0,1.533745337E1
1.922642433E1,-5.079594936E0,-4.602473833E0,5.984871973E0,9.099656182E0
1.923636533E1,-3.135743641E0,-2.052183244E0,2.600282236E0,4.561338834E0
1.924630733E1,-1.298239165E0,-8.059041917E-1,-1.401308620E-1,1.534452070E0
1.925624933E1,4.094922066E-2,-3.725728869E-1,-2.678632295E0,2.704728889E0
