"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.028517038E1,2.462744907E-2,9.542655945E-4,-7.722242296E-2,8.106000541E-2
1.029511138E1,6.254627712E-2,-2.711938620E-3,-8.547342896E-2,1.059485651E-1
1.030505338E1,7.883661993E-2,-3.232633173E-3,-6.671614587E-2,1.033281505E-1
1.031499538E1,7.720371187E-2,6.631911993E-3,-7.625646293E-2,1.087172641E-1
1.032493738E1,4.484924041E-2,5.280912817E-3,-7.733352005E-2,8.955342388E-2
1.033487938E1,-1.758462399E-2,7.392342389E-3,-3.775488675E-2,4.230008511E-2
1.034482138E1,-6.691977516E-2,3.865068018E-2,2.839875698E-2,8.233237992E-2
1.035476338E1,-9.611923523E-2,5.925539106E-2,6.803644717E-2,1.318296890E-1
1.036470538E1,-5.383421816E-2,4.240430027E-2,7.208856761E-2,9.946360795E-2
1.037464738E1,4.404707551E-3,-2.262872458E-4,3.010146618E-2,3.042286838E-2
1.038458938E1,7.027139917E-2,-4.430259883E-2,-2.892149806E-2,8.796159875E-2
1.039453138E1,1.092651647E-1,-4.431517035E-2,-6.362296879E-2,1.339798220E-1
1.040447338E1,6.819783032E-2,-1.926072836E-2,-6.373815894E-2,9.531249982E-2
1.041441538E1,8.125071600E-3,1.691277891E-2,-4.246306479E-2,4.642381663E-2
1.042435737E1,-3.657184884E-2,3.550020039E-2,-1.879938304E-2,5.432477481E-2
1.043429938E1,-5.892012633E-2,4.285979837E-2,-1.809830189E-2,7.507391115E-2
1.044424138E1,-6.040393040E-2,2.688637465E-2,-8.935130239E-3,6.671842700E-2
1.045418338E1,-3.068172924E-2,2.990119904E-2,-5.656011701E-3,4.321389455E-2
1.046412538E1,1.404545054E-2,-5.948957205E-3,-4.228121638E-3,1.582851178E-2
1.047406738E1,5.631701902E-2,-1.942035735E-2,-2.249599278E-2,6.367752038E-2
1.048400938E1,7.619155884E-2,-2.363736928E-2,-3.642639935E-2,8.769698646E-2
1.049395137E1,6.652742699E-2,-2.084824741E-2,-3.711812496E-2,7.898292956E-2
1.050389338E1,2.647473067E-3,-3.859162331E-4,-3.004182458E-2,3.016072395E-2
1.051383538E1,-2.150255084E-2,2.724480897E-2,-4.487738013E-3,3.499684416E-2
1.052377738E1,-4.459992975E-2,3.689651549E-2,2.411859512E-2,6.270736177E-2
1.053371938E1,-3.721862398E-2,2.054331511E-2,2.113826931E-2,4.747715446E-2
1.054366138E1,-2.913601778E-2,7.502270043E-3,-1.232300699E-2,3.251227598E-2
1.055360338E1,-3.771476023E-2,1.612311244E-2,-4.080362499E-2,5.785580097E-2
1.056354538E1,-1.977623351E-2,2.341195911E-2,-3.198543906E-2,4.429771499E-2
1.057348738E1,1.168792628E-2,1.644821763E-2,-2.725796521E-2,3.391383421E-2
1.058342938E1,5.767481558E-2,1.645114124E-3,-2.586983621E-2,6.323242189E-2
1.059337138E1,7.655642509E-2,-2.237524778E-2,-4.021890342E-2,8.932579767E-2
1.060331338E1,7.605239511E-2,-2.604145199E-2,-3.013421059E-2,8.584983792E-2
1.061325538E1,4.667481422E-2,-2.740297616E-3,-1.907478690E-2,5.049648512E-2
1.062319738E1,2.174140960E-3,6.731899381E-3,-8.172653317E-3,1.080914522E-2
1.063313938E1,-3.643422000E-2,1.943614483E-2,2.034187853E-2,4.603268551E-2
1.064308138E1,-5.756298758E-2,4.085449576E-2,2.605753183E-2,7.524348695E-2
1.065302338E1,-7.267306991E-2,3.970814914E-2,1.246801794E-2,8.374702185E-2
1.066296537E1,-4.222698346E-2,3.983327955E-2,-1.278610647E-2,5.944150747E-2
1.067290738E1,1.026295982E-2,4.993229806E-3,-5.774183929E-2,5.885898991E-2
1.068284938E1,6.030598953E-2,-2.699191689E-2,-7.917188466E-2,1.031191702E-1
1.069279138E1,7.271429278E-2,-3.197345227E-2,-5.727172315E-2,9.792711727E-2
1.070273338E1,7.161589332E-2,-1.352051675E-2,-4.424178779E-2,8.525829189E-2
1.071267538E1,2.368385464E-2,1.595442027E-2,-1.154649675E-2,3.080243633E-2
1.072261738E1,-7.798212245E-3,5.677500218E-2,3.597207069E-3,5.742084017E-2
1.073255937E1,-1.423475415E-2,6.431937218E-2,-1.346087515E-2,6.723693198E-2
1.074250138E1,-1.837297484E-2,5.029628724E-2,-3.116565943E-2,6.195628331E-2
1.075244338E1,-5.419813424E-2,3.066806138E-2,-4.678298771E-2,7.788848235E-2
1.076238538E1,-8.059341587E-2,3.053386778E-2,-5.016911030E-2,9.972239162E-2
1.077232738E1,-4.352850057E-2,4.150704503E-2,-1.661252439E-2,6.239824610E-2
1.078226938E1,-1.139242262E-2,6.205649972E-3,9.599958658E-3,1.613866757E-2
1.079221138E1,2.674041353E-2,-2.352305621E-2,-6.076426506E-3,3.612903055E-2
1.080215396E1,6.371345446E-2,-4.306708217E-2,-5.266587138E-3,7.708381662E-2
1.081209596E1,8.141633838E-2,-5.098772049E-2,-2.554063797E-3,9.609834046E-2
1.082203796E1,7.960691750E-2,-5.056321263E-2,-1.130851507E-2,9.498306322E-2
1.083197996E1,6.487858526E-2,-3.867026836E-2,3.232925534E-3,7.559809712E-2
1.084192196E1,4.069135845E-2,-1.360062361E-2,2.198903918E-2,4.821080231E-2
1.085186396E1,5.587745458E-4,1.895462662E-2,3.806771278E-2,4.252929409E-2
1.086180596E1,-6.016514473E-2,4.430201411E-2,2.477231383E-2,7.871582196E-2
1.087174796E1,-5.899891756E-2,6.140775114E-2,-9.322215915E-3,8.566614199E-2
1.088168896E1,-6.573834524E-2,5.053953141E-2,-6.650973916E-2,1.062982581E-1
1.089163096E1,-4.759947829E-2,4.048056632E-2,-1.213788414E-1,1.365181663E-1
1.090157296E1,-2.204743825E-2,2.958223343E-2,-1.285644847E-1,1.337535973E-1
1.091151496E1,1.002651304E-2,2.654782087E-2,-8.105995059E-2,8.588383635E-2
1.092145696E1,2.829124130E-2,2.018108010E-2,-3.053416014E-2,4.626019092E-2
1.093139896E1,2.160363458E-2,1.179763466E-2,3.152526319E-2,3.999679275E-2
1.094134096E1,2.734596580E-2,1.745247692E-2,5.174727380E-2,6.107512703E-2
1.095128296E1,3.654568255E-2,6.204188168E-3,3.505698144E-2,5.102029804E-2
1.096122496E1,2.667821378E-2,-1.198036015E-2,6.081104279E-4,2.925108405E-2
1.097116696E1,2.415382460E-2,-1.887071908E-2,-4.011248410E-2,5.048289474E-2
1.098110896E1,1.553407855E-2,-1.223617584E-2,-4.298463643E-2,4.731501415E-2
1.099105096E1,1.916044861E-2,-1.431164503E-2,-3.184393644E-2,3.982439281E-2
1.100099296E1,3.686610997E-2,-1.381083101E-2,2.627738714E-3,3.945572364E-2
1.101093496E1,4.140208751E-2,-1.205228090E-2,1.248906791E-2,4.489284066E-2
1.102087696E1,2.200928517E-2,1.461511552E-3,8.885428905E-3,2.378014921E-2
1.103081896E1,3.742802739E-3,1.074191988E-2,5.103449821E-3,1.246766277E-2
1.104076096E1,-2.072158210E-2,3.218336731E-2,6.055961251E-3,3.875342260E-2
1.105070296E1,-2.926034421E-2,4.342960954E-2,-3.636207998E-2,6.375342805E-2
1.106064496E1,-2.407064795E-2,4.257971674E-2,-7.421578467E-2,8.888425656E-2
1.107058696E1,-5.527431428E-2,4.472067475E-2,-7.227918684E-2,1.013877183E-1
1.108052896E1,-4.315069735E-2,4.448707849E-2,-6.811187625E-2,9.208860147E-2
1.109047096E1,-1.463704258E-2,3.641324311E-2,-4.606611907E-2,6.051656481E-2
1.110041296E1,-8.158254549E-3,2.720914096E-2,-1.957589328E-2,3.449797192E-2
1.111035496E1,1.722670130E-2,8.478462696E-4,3.181470037E-3,1.753852425E-2
1.112029696E1,4.661056794E-2,-2.981553733E-2,1.248555958E-2,5.672213420E-2
1.113023896E1,5.284567326E-2,-4.317203969E-2,2.171012700E-2,7.160879700E-2
1.114018096E1,5.718891196E-2,-3.541453868E-2,2.561138928E-2,7.197711068E-2
1.115012296E1,5.247802958E-2,-3.554288507E-2,1.000283182E-2,6.416616641E-2
1.116006496E1,1.885515086E-2,-1.223676056E-2,-2.934717536E-3,2.266864773E-2
1.117000696E1,5.456183106E-4,1.624239564E-2,-3.110192478E-2,3.509191987E-2
1.117994896E1,-3.205553256E-2,3.591564506E-2,-5.065735281E-2,6.988317481E-2
1.118989096E1,-4.776495449E-2,5.214137614E-2,-4.659821570E-2,8.468534519E-2
1.119983296E1,-3.399739288E-2,3.391531259E-2,-6.187699020E-2,7.832517518E-2
1.120977496E1,-5.749786422E-3,2.901914656E-2,-4.803838491E-2,5.641681785E-2
1.121971696E1,2.295295268E-2,4.445082575E-2,-1.606464028E-2,5.254318809E-2
1.122965896E1,3.286500648E-2,1.583923012E-2,1.598745704E-2,3.983200527E-2
1.123960096E1,3.208718061E-2,-1.602137089E-4,3.382731199E-2,4.662509909E-2
1.124954296E1,4.553979658E-2,-6.363232434E-3,1.231131256E-2,4.760180896E-2
1.125948496E1,2.920947343E-2,-1.868974775E-2,-1.204351008E-2,3.670893821E-2
1.126942696E1,-5.271703452E-3,-6.599752307E-3,-4.054927111E-2,4.141969308E-2
1.127936896E1,-5.233550370E-3,1.001569569E-2,-4.795301557E-2,4.926658007E-2
1.128931096E1,-6.294454560E-3,1.097025365E-2,-6.581976771E-2,6.702393934E-2
1.129925296E1,-1.218194291E-2,2.602098674E-2,-4.966391087E-2,5.737591416E-2
1.130919496E1,-2.584001541E-2,3.111244977E-2,-3.250467181E-3,4.057408611E-2
1.131913696E1,-3.011571877E-2,3.644891113E-2,3.088206947E-2,5.647284174E-2
1.132907896E1,-2.326819070E-2,3.233773381E-2,3.814138770E-2,5.515345122E-2
1.133902096E1,2.467948928E-2,2.859288454E-4,1.773109674E-2,3.038997760E-2
1.134896296E1,5.069163211E-2,-2.222731322E-2,-1.893503845E-2,5.849983504E-2
1.135890496E1,6.170340098E-2,-3.281603605E-2,-4.664674759E-2,8.402452604E-2
1.136884696E1,4.212458409E-2,-2.839963406E-2,-6.688688457E-2,8.399330406E-2
1.137878896E1,2.612404391E-2,-1.033086061E-2,-4.369916618E-2,5.195006714E-2
1.138873096E1,-1.460853741E-2,5.274480879E-3,-1.320242822E-2,2.038464188E-2
1.139867296E1,-4.890384592E-2,2.353153467E-2,3.315371275E-2,6.359628872E-2
1.140861496E1,-5.447470754E-2,4.808516264E-2,6.559640408E-2,9.789057593E-2
1.141855696E1,-1.470867097E-2,4.515687704E-2,3.425474346E-2,5.855660505E-2
1.142849896E1,1.344523385E-2,1.907244802E-2,-2.206856132E-2,3.211781414E-2
1.143844096E1,2.259693034E-2,1.520188361E-2,-7.719260216E-2,8.185607097E-2
1.144838296E1,3.475731164E-2,1.454202533E-3,-1.085658377E-1,1.140031865E-1
1.145832496E1,4.049781561E-2,3.267716467E-3,-1.141931981E-1,1.212057652E-1
1.146826596E1,4.129903033E-2,4.394767284E-3,-9.865831554E-2,1.070438560E-1
1.147820796E1,1.786762923E-2,2.445597947E-3,-1.243819714E-2,2.190757567E-2
1.148814996E1,1.995362341E-4,1.420961112E-2,4.523055196E-2,4.741050193E-2
1.149809196E1,7.822624370E-3,1.631226987E-2,4.900902271E-2,5.224143860E-2
1.150803396E1,-9.483452886E-3,2.696882039E-2,4.622048557E-2,5.434690827E-2
1.151797596E1,-8.710524067E-3,2.496088654E-2,2.836075008E-2,3.877178396E-2
1.152791796E1,-5.309549555E-2,1.670783401E-2,-6.885096431E-3,5.608643257E-2
1.153785996E1,-5.879185304E-2,3.550341636E-2,-4.422249198E-2,8.168600464E-2
1.154780196E1,-3.904185891E-2,4.061359048E-2,-6.617060065E-2,8.690384842E-2
1.155774396E1,8.520855010E-3,2.759213358E-2,-7.505778372E-2,8.042140078E-2
1.156768596E1,5.782070361E-2,1.571117610E-2,-7.006250739E-2,9.218909785E-2
1.157762796E1,6.552989200E-2,-8.294275403E-3,-4.211340129E-2,7.833581759E-2
1.158756996E1,5.079870924E-2,-5.081230402E-4,-4.698822498E-3,5.101809466E-2
1.159751196E1,3.430290990E-2,5.841076076E-3,9.594111443E-3,3.609507960E-2
1.160745396E1,2.321001090E-2,-1.847223133E-2,-1.277382731E-2,3.229703702E-2
1.161739596E1,6.442169845E-3,-6.884511709E-3,-4.089425683E-2,4.196710969E-2
1.162733796E1,-2.175376184E-2,4.955515265E-4,-2.121662199E-2,3.039106406E-2
1.163727996E1,-2.465427317E-2,4.506741464E-3,2.906007707E-2,3.837488741E-2
1.164722196E1,-1.525779761E-2,4.443883896E-5,3.497570515E-2,3.815890870E-2
1.165716396E1,-1.069148764E-2,-3.769699931E-3,3.147497714E-2,3.345433800E-2
1.166710596E1,1.591575556E-2,-2.126924694E-3,2.807891428E-2,3.234595046E-2
1.167704796E1,3.862772986E-2,-1.601552367E-3,6.316747069E-3,3.917355968E-2
1.168698996E1,5.123059921E-2,3.686669469E-3,-3.760987580E-2,6.366057324E-2
1.169693196E1,3.695834979E-2,-6.075257063E-3,-6.756750047E-2,7.725409690E-2
1.170687396E1,-6.781893075E-3,1.977732986E-2,-7.217393696E-2,7.514129375E-2
1.171681596E1,-3.312593848E-2,3.808817804E-2,-4.267356455E-2,6.609894264E-2
1.172675796E1,-4.591306821E-2,4.032883108E-2,-3.094229579E-2,6.849708108E-2
1.173669996E1,-4.589640364E-2,3.951606810E-2,-1.376960814E-2,6.210959357E-2
1.174664196E1,-1.633807071E-2,3.746164888E-2,-9.554350376E-3,4.197133906E-2
1.175658396E1,3.323133454E-2,1.348777235E-2,-2.191419482E-2,4.202943650E-2
1.176652596E1,6.203413412E-2,-1.344508767E-2,-3.780692697E-2,7.388076817E-2
1.177646796E1,7.166566774E-2,-3.094054163E-2,-4.497210503E-2,9.008759781E-2
1.178640996E1,6.474329531E-2,-4.164884001E-2,-2.774211466E-2,8.182875465E-2
1.179635125E1,4.038496435E-2,-3.086511254E-2,6.506196856E-3,5.124383978E-2
1.180629325E1,1.747900866E-2,-1.334013015E-2,4.365472734E-2,4.887954619E-2
1.181623525E1,-2.792469397E-2,-1.423797011E-4,6.297451258E-2,6.888830118E-2
1.182617725E1,-5.851644918E-2,1.486303747E-2,5.067197084E-2,7.882089404E-2
1.183611925E1,-5.259782441E-2,3.362412125E-2,1.241363883E-3,6.243919960E-2
1.184606125E1,-1.819733910E-2,3.014122725E-2,-6.328733861E-2,7.242184725E-2
1.185600325E1,-6.010718420E-3,2.758920997E-2,-9.554174960E-2,9.962689978E-2
1.186594525E1,1.616038844E-2,2.733865678E-2,-9.804552734E-2,1.030605926E-1
1.187588725E1,3.328176677E-2,3.253303081E-2,-8.677209556E-2,9.846558110E-2
1.188582925E1,2.032426380E-2,4.049781561E-2,-6.353233695E-2,7.803529077E-2
1.189577125E1,9.713687003E-4,1.681980819E-2,-2.528862298E-2,3.038690436E-2
1.190571325E1,-1.359945416E-2,5.884637833E-3,2.729421794E-2,3.105718032E-2
1.191565525E1,6.071237102E-3,-2.070206702E-3,4.862661481E-2,4.904786788E-2
1.192559725E1,2.597866751E-2,-1.884382188E-2,4.550127804E-2,5.568076052E-2
1.193553925E1,4.068521887E-2,-3.611678928E-2,2.141250372E-2,5.846541557E-2
1.194548125E1,4.424887754E-2,-4.362666070E-2,-3.815308213E-3,6.225596569E-2
1.195542325E1,3.124912843E-2,-3.203250915E-2,-2.359117627E-2,5.058787669E-2
1.196536525E1,2.626423091E-3,3.191995025E-3,-2.934717536E-2,2.963686272E-2
1.197530725E1,-2.423363909E-2,1.842603832E-2,-2.578446686E-2,3.989519875E-2
1.198524925E1,-3.309765257E-2,3.076980293E-2,-8.740417957E-3,4.602858116E-2
1.199519125E1,-2.815375865E-2,4.144331038E-2,-1.740716100E-2,5.303952635E-2
1.200513325E1,-3.162115753E-2,4.445842713E-2,-2.536405206E-2,6.016464479E-2
1.201507525E1,-1.579055205E-2,3.866588295E-2,-5.326579571E-2,6.768779085E-2
1.202501725E1,1.190734304E-2,3.229241788E-2,-6.231670082E-2,7.118957980E-2
1.203495925E1,2.774978913E-2,9.849634767E-3,-7.898945153E-2,8.429946355E-2
1.204490125E1,2.256718263E-2,4.290102124E-3,-5.115904391E-2,5.607967976E-2
1.205484225E1,4.172872759E-2,-8.342222571E-3,-1.222126544E-2,4.427458315E-2
1.206478425E1,4.808706298E-2,-1.205900520E-2,1.778079808E-2,5.266822584E-2
1.207472625E1,8.642257825E-3,-5.390548110E-3,3.203104734E-2,3.361152515E-2
1.208466825E1,-2.464711033E-2,-1.201895177E-3,2.504420936E-2,3.515874034E-2
1.209461025E1,-3.005366519E-2,1.033787727E-2,3.716197908E-2,4.889894873E-2
1.210455225E1,-1.086091071E-2,1.971271813E-2,1.722999036E-2,2.834472095E-2
1.211449425E1,-3.438601345E-3,1.461686969E-2,-3.785428941E-2,4.072375333E-2
1.212443625E1,3.938684464E-3,1.895901203E-2,-6.731431603E-2,7.004408980E-2
1.213437825E1,1.095183492E-3,2.024159878E-2,-7.092789531E-2,7.376779840E-2
1.214432025E1,-7.164300978E-3,1.842779249E-2,-7.251190603E-2,7.515907969E-2
1.215426225E1,-1.781193450E-2,2.911182493E-2,-3.610129416E-2,4.967964172E-2
1.216420425E1,-6.739135310E-3,1.456804544E-2,-3.497219682E-3,1.642785555E-2
1.217414625E1,-8.937176764E-3,2.152360082E-3,-2.075176835E-3,9.424019383E-3
1.218408825E1,5.162360519E-3,-7.669500411E-3,-9.784145951E-3,1.346108148E-2
1.219403025E1,3.988926664E-2,-2.679691225E-2,-4.218766093E-3,4.823925877E-2
1.220397225E1,2.684266672E-2,-2.670394152E-2,-5.667121410E-3,3.828505602E-2
1.221391425E1,2.540680982E-2,-2.128211081E-2,5.262494087E-5,3.314267634E-2
1.222385625E1,4.856178381E-2,-1.238440275E-2,5.983455777E-3,5.047199244E-2
1.223379825E1,3.521602571E-2,-7.764810026E-3,5.436741114E-3,3.646942412E-2
1.224374025E1,8.171849325E-3,-8.532841802E-3,1.945953369E-3,1.197394025E-2
1.225368225E1,2.483020127E-3,-1.712064743E-3,-8.332282305E-3,8.861347699E-3
1.226362425E1,1.393040657E-2,1.026420236E-2,-2.335494876E-2,2.906653933E-2
1.227356625E1,-1.176108956E-2,1.179558814E-2,-3.411499500E-2,3.796435185E-2
1.228350825E1,-4.705327526E-3,2.768510431E-2,-3.409569919E-2,4.417150452E-2
1.229345025E1,-2.593196288E-2,4.952825546E-2,-3.121009827E-2,6.402800186E-2
1.230339225E1,-4.150580250E-2,5.574706167E-2,-4.256305218E-2,8.149895666E-2
1.231333425E1,-1.846930772E-2,4.857165098E-2,-5.623618126E-2,7.656911054E-2
1.232327625E1,5.812497810E-3,4.668855518E-2,-3.519672990E-2,5.875726433E-2
1.233321825E1,1.763666421E-3,2.723165274E-2,-1.772115648E-2,3.253786743E-2
1.234316025E1,9.695779905E-3,2.274946958E-2,-2.011032879E-2,3.187431314E-2
1.235310225E1,3.504397139E-2,1.485046595E-2,-1.424264789E-2,4.063827369E-2
1.236304425E1,2.781710520E-2,-6.758211851E-3,-2.853675127E-2,4.042042729E-2
1.237298625E1,1.091499746E-2,-1.613100618E-2,-1.902216196E-2,2.722478973E-2
1.238292825E1,1.631870180E-2,-2.470887154E-2,1.097288489E-2,3.157898929E-2
1.239287025E1,2.458227932E-2,-2.353942841E-2,6.195124984E-3,3.459440302E-2
1.240281225E1,2.425110765E-2,-1.888065934E-2,-1.766443849E-3,3.078499380E-2
1.241275425E1,2.733777970E-2,-1.681922346E-2,8.102486730E-3,3.310424094E-2
1.242269625E1,2.099844776E-2,-1.210929126E-2,-1.236744583E-2,2.721256069E-2
1.243263825E1,1.421925902E-2,7.871814072E-3,-1.899292588E-2,2.499768024E-2
1.244258025E1,-1.224882044E-2,3.433572739E-2,-3.171295881E-2,4.831860443E-2
1.245252225E1,-3.462794200E-2,4.324893057E-2,-4.674322665E-2,7.248788588E-2
1.246246425E1,-1.233923301E-2,4.026480407E-2,-5.169347942E-2,6.667628463E-2
1.247240625E1,-7.176799402E-3,2.854552209E-2,-2.865603447E-2,4.107945463E-2
1.248234825E1,-1.621820278E-2,1.188358873E-2,1.109041393E-2,2.296186107E-2
1.249229025E1,-1.296554290E-2,1.499430746E-2,2.123942614E-2,2.905250043E-2
1.250223225E1,-1.724804364E-2,8.410634995E-3,1.628917336E-2,2.517083549E-2
1.251217425E1,-3.009634987E-3,8.232879639E-3,6.480469108E-3,1.090113250E-2
1.252211625E1,2.328068912E-2,-2.449983358E-4,-3.446056545E-2,4.158823248E-2
1.253205825E1,2.072925657E-2,4.057382941E-3,-5.520824075E-2,5.911103349E-2
1.254200025E1,2.939914249E-2,2.612828314E-3,-5.834234834E-2,6.538322461E-2
1.255194225E1,2.832383953E-2,-9.519267082E-4,-3.762975633E-2,4.710779778E-2
1.256188425E1,2.033793166E-2,2.213463485E-3,-1.547465622E-2,2.565143018E-2
1.257182625E1,2.087624095E-2,1.339801759E-2,9.304089546E-3,2.649321411E-2
1.258176725E1,8.116885498E-3,8.349823952E-4,5.819149017E-3,1.002215152E-2
1.259170925E1,1.240457565E-2,6.057715416E-4,1.676396728E-2,2.086315065E-2
1.260165125E1,1.453544721E-3,3.897169232E-3,1.544775903E-2,1.599793672E-2
1.261159325E1,4.184267521E-3,1.942912817E-2,-8.544536233E-3,2.163349753E-2
1.262153525E1,7.494961023E-3,2.688754410E-2,-2.825666964E-2,3.971843209E-2
1.263147725E1,-6.716184989E-3,1.646985233E-2,-3.537156165E-2,3.959179902E-2
1.264141925E1,2.037615784E-2,6.694184840E-3,-1.670140207E-2,2.718339107E-2
1.265136125E1,3.457758285E-2,7.136526704E-4,-9.737368226E-3,3.592958218E-2
1.266130325E1,3.372279301E-2,-1.625087410E-2,-2.857709706E-2,4.709530926E-2
1.267124525E1,2.416500740E-2,-1.922272146E-3,-4.280746579E-2,4.919473387E-2
1.268118725E1,1.543343335E-2,1.496419430E-2,-5.169289470E-2,5.598458125E-2
1.269112925E1,-2.012735881E-2,2.604057491E-2,-3.462019444E-2,4.776798067E-2
1.270107125E1,-6.133429550E-2,4.750921190E-2,-2.653466463E-2,8.199456961E-2
1.271101325E1,-5.221885175E-2,4.721246570E-2,-8.011854887E-3,7.085206570E-2
1.272095525E1,-4.653375015E-2,3.812384605E-2,-5.004631877E-3,6.036442562E-2
1.273089725E1,-2.732666999E-2,5.249337852E-3,-1.115648746E-3,2.784864652E-2
1.274083925E1,1.844650358E-3,-4.008851051E-3,-1.631373167E-4,4.415907096E-3
1.275078125E1,4.118215911E-2,-1.255367965E-2,-1.539981186E-2,4.572438416E-2
1.276072325E1,5.412175499E-2,-1.900725156E-2,-2.692116559E-2,6.336552005E-2
1.277066525E1,5.988294348E-2,-8.890399039E-3,-2.770293832E-2,6.657671445E-2
1.278060725E1,4.655969717E-2,3.279995620E-3,-4.619943559E-2,6.567306617E-2
1.279054925E1,4.129406020E-2,1.532087445E-2,-6.116304517E-2,7.537139176E-2
1.280049171E1,3.223760024E-2,1.653914183E-2,-4.595092893E-2,5.851746706E-2
1.281043371E1,5.586137474E-3,1.428913325E-2,-1.515773714E-2,2.156713370E-2
1.282037571E1,-2.665891796E-3,1.753082961E-2,1.535946608E-2,2.345954313E-2
1.283031771E1,-2.675868608E-2,2.153529525E-2,5.855226338E-2,6.788345726E-2
1.284025971E1,-5.621703163E-2,3.126096904E-2,5.449020267E-2,8.430174979E-2
1.285020171E1,-4.343055971E-2,5.962610453E-2,5.274305463E-2,9.068249925E-2
1.286014371E1,-3.018698171E-2,3.897695482E-2,1.623537898E-2,5.190418482E-2
1.287008571E1,-1.841829076E-2,2.587159038E-2,-3.696375847E-2,4.873286431E-2
1.288002771E1,9.995230436E-3,4.810796678E-3,-7.266101003E-2,7.350286235E-2
1.288996971E1,3.092365779E-2,-1.022239476E-2,-9.175099969E-2,9.736023783E-2
1.289991171E1,4.382670857E-2,-1.684202760E-2,-7.617226303E-2,8.947987445E-2
1.290985371E1,3.453387491E-2,-1.325709969E-2,-6.319495261E-2,7.322527736E-2
1.291979571E1,1.836230367E-2,-1.014696568E-2,-2.357246518E-2,3.155623906E-2
1.292973771E1,-2.277709767E-3,7.750484347E-4,2.787250757E-2,2.797615664E-2
1.293967971E1,-2.955131628E-2,-2.417823672E-4,5.897443235E-2,6.596455429E-2
1.294962171E1,-3.901101485E-2,8.993602395E-3,5.507258534E-2,6.808622342E-2
1.295956371E1,1.255265638E-2,6.410302520E-3,2.723223746E-2,3.066359271E-2
1.296950571E1,5.380571298E-2,-5.376807153E-3,-4.526329637E-3,5.426280922E-2
1.297944771E1,4.323416635E-2,-1.968874454E-2,-5.113857865E-2,6.979967069E-2
1.298938971E1,1.595770933E-2,-1.143130660E-4,-5.506790757E-2,5.733355038E-2
1.299933171E1,-6.675619930E-3,1.374154150E-2,-5.434285283E-2,5.644944214E-2
1.300927371E1,-4.280234948E-3,2.172854573E-2,-5.532226145E-2,5.959029051E-2
1.301921571E1,-1.943066306E-2,2.934746772E-2,-5.489132166E-2,6.520645461E-2
1.302915771E1,-1.449612468E-2,3.284790337E-2,-2.454251826E-2,4.349089088E-2
1.303909971E1,-2.211117290E-2,2.749653161E-2,-1.374797344E-2,3.786779623E-2
1.304904171E1,-2.459499702E-2,1.853011876E-2,1.308899224E-2,3.346043780E-2
1.305898371E1,-8.187125176E-3,2.784590274E-2,3.845713735E-3,2.927819722E-2
1.306892571E1,4.204294235E-3,4.314660430E-3,-2.969566941E-2,3.030058030E-2
1.307886771E1,3.901269592E-2,-1.705720514E-2,-1.872044563E-2,4.651229703E-2
1.308880971E1,4.594457008E-2,-3.262249321E-2,-5.050240159E-3,5.657415937E-2
1.309875171E1,5.350377738E-2,-1.434731305E-2,1.919640899E-2,5.862594736E-2
1.310869371E1,5.505358189E-2,1.793633401E-3,2.225567222E-2,5.940899718E-2
1.311863571E1,2.244292930E-2,6.037542522E-3,1.548342705E-3,2.329236700E-2
1.312857771E1,1.222053453E-2,-1.832225025E-3,-2.768013418E-2,3.031317108E-2
1.313851871E1,-3.298487440E-3,1.067321509E-2,-5.930129170E-2,6.034435133E-2
1.314846071E1,-7.679221407E-3,1.887013435E-2,-8.387246132E-2,8.631130969E-2
1.315840271E1,1.507748410E-2,2.823883563E-2,-5.582979977E-2,6.435626549E-2
1.316834471E1,-2.218799070E-3,3.863021493E-2,-3.520433128E-2,5.231215457E-2
1.317828671E1,-1.125596322E-2,3.658690542E-2,-4.203154027E-2,5.685023073E-2
1.318822871E1,-1.752958708E-2,4.824479163E-2,-1.956419885E-2,5.493272448E-2
1.319817071E1,-1.745613143E-2,5.495973408E-2,-1.819770455E-2,6.046854840E-2
1.320811271E1,-4.559088662E-2,5.300500989E-2,-3.584927917E-2,7.856991048E-2
1.321805471E1,-7.408451468E-2,2.961234659E-2,-1.876956224E-2,8.196159376E-2
1.322799671E1,-5.019140281E-2,1.043114036E-2,3.437578082E-3,5.137900883E-2
1.323793871E1,6.471332833E-3,-2.676884562E-2,-4.104160666E-3,2.784409056E-2
1.324788071E1,5.657648921E-2,-6.571539491E-2,1.502851367E-2,8.800720700E-2
1.325782271E1,9.161790244E-2,-7.644620508E-2,4.148833394E-2,1.263295063E-1
1.326776471E1,8.968145080E-2,-6.233161122E-2,5.089065671E-2,1.204900465E-1
1.327770671E1,5.034628093E-2,-2.621628374E-2,4.868976474E-2,7.478458883E-2
1.328764871E1,9.843568280E-3,5.589938164E-3,7.260487676E-3,1.344834289E-2
1.329759071E1,-1.025375046E-2,3.601212412E-2,-2.589790285E-2,4.552706727E-2
1.330753271E1,-2.711324662E-2,6.872700334E-2,-6.496022701E-2,9.837865736E-2
1.331747471E1,-6.970114946E-2,7.793169022E-2,-8.624175310E-2,1.355331640E-1
